time,AccX1,AccY1,AccZ1,GyroX1,GyroY1,GyroZ1,AccX2,AccY2,AccZ2,GyroX2,GyroY2,GyroZ2,Class
1092,-1152,-16308,1752,-343,-2463,-12622,-4980,908,15608,10441,4366,8748,3
1098,-1864,-16688,1636,-999,-2479,-12677,-4392,500,15904,10634,3648,9198,3
1103,-2604,-17144,1368,-1659,-2687,-12615,-4188,200,16064,10807,3282,9720,3
1108,-2992,-17508,1488,-2269,-3067,-12486,-3916,-428,16428,10764,2667,10253,3
1119,-3740,-17704,1220,-3388,-4230,-12244,-2656,-1568,15868,11240,2255,11084,3
1125,-4740,-17348,1180,-3956,-4987,-12114,-2996,-2292,16024,11631,1583,11586,3
1130,-5592,-16984,1420,-4414,-5802,-11824,-2648,-2548,15968,10818,1129,12241,3
1137,-6816,-16396,1268,-4913,-6562,-11506,-2120,-3420,16004,10391,1213,13132,3
1147,-8868,-15520,980,-5861,-7947,-10584,-1156,-5580,16136,9285,257,15033,3
1153,-9156,-15396,832,-6443,-8828,-10003,-768,-7372,16748,8979,-286,15777,3
1158,-9176,-15584,640,-7046,-9814,-9448,-392,-9032,16844,8610,-670,15918,3
1164,-9008,-15996,524,-7707,-11020,-8859,-172,-10036,16932,8249,-968,15497,3
1169,-8996,-16340,604,-8354,-12220,-8397,-140,-11104,16940,7661,-1364,14488,3
1181,-10100,-16316,1300,-9412,-13781,-7520,224,-13364,16180,6827,-2266,11658,3
1186,-11112,-16188,1572,-9865,-13763,-7149,24,-13280,15932,6590,-2634,10190,3
1192,-12380,-15984,2136,-10218,-13161,-6772,-460,-13296,16072,6280,-3079,9008,3
1197,-13352,-15820,2648,-10439,-11840,-6423,-628,-13200,16124,5885,-3274,7975,3
1208,-14480,-15928,3236,-10787,-8000,-5723,-800,-14012,16224,4831,-4122,5895,3
1213,-14336,-16424,3500,-10958,-6049,-5321,-732,-14380,16056,4595,-3664,4748,3
1220,-14036,-16820,3764,-10976,-4366,-4814,-1264,-15352,16056,4254,-3455,3399,3
1225,-13464,-17188,4384,-10908,-3020,-4252,-2200,-14544,15252,3370,-3142,1241,3
1236,-12016,-16928,5540,-10431,-1067,-3096,-2480,-17296,14352,-2498,-2905,-5577,3
1242,-12704,-16420,6844,-9902,-730,-2451,-4016,-17980,11952,-6679,-2616,-9430,3
1247,-13684,-15872,8596,-9174,-719,-1650,-4744,-21788,9316,-11795,-1620,-13349,3
1252,-14856,-15724,10996,-8052,-509,-745,-5168,-28108,7048,-17508,546,-17520,3
1264,-15460,-18072,15664,-4975,456,1290,-10952,-30972,13992,-15209,4309,-16046,3
1270,-12496,-20480,14588,-3224,1872,2043,-19692,-11548,32767,-10954,6840,-10570,3
1275,-7964,-23316,10224,-2035,3402,2292,-31952,-9248,32767,-5569,-89,-2800,3
1280,-20828,-27356,392,1280,5149,520,-31952,-9248,32767,-5569,-89,-2800,3
1291,0,16,16576,1669,274,0,-31952,-9248,32767,-5569,-89,-2800,3
1296,832,7040,18524,1025,6164,16,-31952,-9248,32767,-5569,-89,-2800,3
1303,704,-22104,9256,768,4514,-2028,-31952,-9248,32767,-5569,-89,-2800,3
1309,2476,-19128,-776,-3541,1792,-1970,-8084,-5104,17404,6286,-3585,-205,3
1314,3152,-16272,2476,-3835,-889,-1617,-8956,-4224,15308,6651,-328,-619,3
1320,1720,-15292,3528,-3864,-1802,-1142,-8036,-504,13052,6379,1929,-548,3
1325,1344,-15316,3728,-3794,-1883,-603,-9832,2224,12332,5310,2949,49,3
1330,144,0,3136,4257,2080,530,-9832,2224,12332,5310,2949,49,3
1335,4296,592,3104,36,640,104,-9832,2224,12332,5310,2949,49,3
1341,4096,256,2192,2,532,130,-9832,2224,12332,5310,2949,49,3
1347,6148,96,1088,1608,464,8,-9832,2224,12332,5310,2949,49,3
1353,6220,192,1184,3372,1,818,-9832,2224,12332,5310,2949,49,3
1358,6176,272,512,2064,274,258,-9832,2224,12332,5310,2949,49,3
1363,5264,516,768,128,1312,88,-9832,2224,12332,5310,2949,49,3
1369,4100,0,136,132,512,-320,-9832,2224,12332,5310,2949,49,3
1374,0,320,272,8,2088,-240,-9832,2224,12332,5310,2949,49,3
1380,8,32,272,1,2146,3,-9832,2224,12332,5310,2949,49,3
1385,64,2048,336,390,1088,68,-9832,2224,12332,5310,2949,49,3
1392,256,1344,264,520,776,262,-9832,2224,12332,5310,2949,49,3
1398,2164,-17280,364,-6086,4062,260,-7228,1636,12972,827,-3285,-66,3
1403,1684,-17176,-68,-5994,4324,156,-7120,1684,13136,964,-2975,-56,3
1408,1228,-16832,-452,-5931,4659,-37,-6796,1392,13112,1218,-2337,-57,3
1414,832,-16624,-480,-5867,5032,-208,-6968,1148,13212,1501,-2311,48,3
1419,836,-16008,-520,-5715,5291,-373,-6748,1160,13244,1810,-2001,173,3
1425,1004,-15660,-976,-5519,5347,-585,-6544,1172,13076,2154,-1716,335,3
1431,1516,-15568,-1304,-5328,4957,-808,-6520,904,13288,2445,-1316,495,3
1437,2308,-15560,-1656,-5135,4141,-997,-7036,980,13348,2455,-1203,633,3
1442,2836,-15772,-1792,-4800,3055,-1074,-6920,1340,12860,2564,-688,773,3
1447,3540,-15968,-1872,-4498,1807,-1114,-7128,1932,12884,2324,-255,863,3
1458,4624,-16380,-2180,-3760,-805,-913,-7216,2712,12704,1667,708,886,3
1464,4924,-16388,-2324,-3342,-1985,-791,-7380,3268,12784,1313,595,885,3
1469,5060,-16208,-2596,-2924,-3036,-661,-7192,3292,12704,1010,450,848,3
1476,5160,-15948,-2944,-2488,-3848,-549,-7400,3248,12968,272,-403,738,3
1481,4984,-15700,-3124,-2078,-4565,-353,-6780,3284,12764,85,-140,589,3
1486,4568,-15644,-3024,-1697,-4982,-203,-7008,3560,12780,-406,-416,382,3
1492,4220,-15452,-2908,-1230,-5010,-54,-6700,3408,12900,-765,-292,170,3
1497,3736,-15488,-2752,-857,-4704,30,-6680,3208,12840,-848,209,-9,3
1503,3384,-15640,-2568,-477,-4027,191,-6816,3268,12896,-1046,269,-226,3
1508,2820,-15792,-2232,-128,-3082,270,-6840,3056,12888,-1058,280,-401,3
1520,2200,-16256,-1452,466,-749,343,-6924,2892,12752,-949,445,-712,3
1525,2012,-16372,-1008,684,358,385,-7220,2744,12848,-894,480,-785,3
1531,2048,-16548,-788,846,1397,431,-7252,2412,12952,-758,438,-848,3
1536,2012,-16608,-508,933,2318,502,-7120,2384,12948,-636,280,-883,3
1542,2324,-16868,-264,958,2923,517,-7304,2356,12976,-575,137,-911,3
1547,2416,-16836,8,900,3366,476,-7380,2328,13004,-565,37,-898,3
1552,2688,-17032,44,796,3421,447,-7516,2232,12900,-489,-92,-890,3
1559,2824,-16864,192,679,3300,437,-7568,2124,12688,-498,-144,-848,3
1564,2888,-16836,340,523,3014,366,-7564,2000,12832,-418,-149,-752,3
1570,2948,-16908,620,338,2572,319,-7700,1768,12876,-415,-174,-645,3
1575,2872,-16904,540,176,2070,289,-7624,1752,12732,-358,-73,-486,3
1581,2632,-16992,596,-2,1565,246,-7752,1844,12804,-291,-111,-381,3
1586,2632,-17036,572,-150,1084,215,-7576,1724,12932,-287,-184,-243,3
1591,2492,-16892,444,-271,694,174,-7580,1860,13132,-265,-185,-63,3
1597,2368,-16992,172,-395,348,143,-7452,1816,13040,-217,-224,29,3
1603,2396,-16788,100,-494,137,73,-7388,1920,13148,-137,-266,108,3
1609,2272,-16632,-60,-565,26,23,-7252,2096,13020,-54,-253,169,3
1614,2396,-16524,-324,-591,-82,-27,-7192,2264,13060,-25,-155,254,3
1620,2476,-16416,-536,-623,-101,-96,-7052,2084,13112,16,-114,253,3
1625,2444,-16372,-540,-561,-101,-111,-7160,2236,12868,92,-20,302,3
1630,2612,-16332,-560,-517,-57,-158,-7100,2360,12872,122,48,324,3
1636,2628,-16356,-780,-436,-24,-167,-7184,2416,12976,146,150,286,3
1641,2892,-16452,-864,-367,0,-168,-7120,2476,12896,138,189,272,3
1648,2988,-16528,-828,-294,-9,-155,-7220,2456,12860,97,214,263,3
1653,3156,-16528,-856,-225,-129,-137,-7200,2508,12932,17,237,251,3
1659,3308,-16672,-844,-143,-298,-102,-7160,2660,12880,-11,241,207,3
1664,3300,-16584,-976,-60,-429,-74,-7276,2732,12760,-72,275,185,3
1669,3352,-16576,-900,39,-583,-41,-7120,2780,12736,-196,242,136,3
1675,3288,-16632,-1048,67,-676,7,-7040,2760,12844,-291,225,88,3
1680,3332,-16480,-860,150,-856,39,-7108,2732,12928,-395,210,51,3
1687,3372,-16500,-920,191,-1020,71,-7152,2680,12888,-455,219,5,3
1692,3396,-16368,-672,191,-1153,77,-7248,2732,12840,-520,248,-34,3
1698,3216,-16352,-652,225,-1244,81,-7216,2756,12828,-566,246,-78,3
1703,3064,-16416,-560,230,-1256,96,-7236,2648,12836,-646,270,-127,3
1708,2940,-16468,-356,222,-1171,67,-7256,2516,12844,-700,204,-131,3
1714,2792,-16452,-356,237,-1068,100,-7312,2440,12904,-699,113,-168,3
1719,2656,-16652,-300,241,-983,95,-7352,2284,12836,-711,95,-167,3
1725,2612,-16620,-200,204,-820,118,-7320,2332,12688,-595,85,-151,3
1731,2588,-16628,-44,207,-643,93,-7384,2396,12916,-741,-138,-191,3
1737,2500,-16732,-232,193,-434,67,-7260,2256,13004,-662,-41,-165,3
1742,2464,-16596,-160,208,-243,99,-7244,2164,12972,-537,-47,-160,3
1747,2484,-16704,72,190,-14,74,-7228,2204,13056,-528,-24,-147,3
1753,2532,-16680,-292,165,181,80,-7244,2108,12904,-479,-23,-152,3
1758,2512,-16712,-120,182,300,62,-7224,2164,12928,-418,0,-135,3
1764,2612,-16684,-264,167,408,62,-7220,2152,12940,-369,32,-142,3
1769,2572,-16680,-160,118,478,56,-7264,2152,12996,-341,8,-117,3
1775,2816,-16552,-252,78,473,85,-7276,2064,13040,-317,47,-145,3
1781,2724,-16628,-64,56,536,76,-7312,2192,12988,-271,76,-162,3
1786,2700,-16700,-80,45,562,47,-7252,2244,12872,-273,13,-120,3
1792,2708,-16708,-112,34,626,59,-7180,2272,12916,-267,11,-164,3
1797,2872,-16728,-108,-10,636,45,-7300,2336,13000,-219,-15,-145,3
1803,2768,-16700,-160,-56,578,32,-7372,2296,12748,-244,-11,-123,3
1808,2816,-16736,-52,-94,517,27,-7212,2316,12956,-263,2,-112,3
1813,2804,-16676,-164,-104,482,29,-7312,2284,12988,-261,0,-97,3
1820,2916,-16640,-268,-99,368,15,-7284,2260,12896,-235,30,-118,3
1825,2932,-16600,-256,-101,234,5,-7252,2264,12996,-273,76,-97,3
1831,2916,-16588,-328,-111,140,13,-7328,2364,13020,-285,63,-95,3
1836,3000,-16592,-140,-84,-24,50,-7212,2344,12900,-298,77,-90,3
1842,2964,-16692,-172,-82,-205,33,-7308,2352,12820,-356,57,-116,3
1847,3112,-16636,-368,-81,-386,49,-7220,2308,12904,-363,91,-102,3
1852,2928,-16548,-296,-63,-511,31,-7208,2352,12960,-423,69,-136,3
1859,2968,-16488,-252,-62,-648,31,-7192,2432,12864,-446,52,-118,3
1864,2892,-16552,-212,-42,-751,71,-7220,2396,12876,-480,49,-128,3
1870,2872,-16396,-320,-98,-825,46,-7280,2224,12808,-493,37,-133,3
1875,3016,-16604,-252,-75,-912,74,-7228,2276,12852,-522,51,-151,3
1881,2852,-16648,-232,-115,-898,85,-7216,2384,12880,-533,42,-147,3
1886,2748,-16572,-104,-110,-892,69,-7260,2248,12852,-535,65,-182,3
1891,2732,-16524,-192,-101,-785,55,-7260,2248,12852,-535,65,-182,3
1896,512,2240,40,-656,9,44,-7260,2248,12852,-535,65,-182,3
1903,528,2080,12808,-472,40,40,-7260,2248,12852,-535,65,-182,3
1908,304,2176,36,-480,16,67,-7260,2248,12852,-535,65,-182,3
1914,528,2064,12816,-447,18,68,-7260,2248,12852,-535,65,-182,3
1919,532,2320,24,-477,4,48,-7260,2248,12852,-535,65,-182,3
1924,620,2088,12812,-381,28,80,-7260,2248,12852,-535,65,-182,3
1930,668,2060,12868,-376,0,64,-7260,2248,12852,-535,65,-182,3
1935,656,2048,12816,-359,16,32,-7260,2248,12852,-535,65,-182,3
1941,640,2048,12944,-462,6,32,-7260,2248,12852,-535,65,-182,3
1947,640,2080,12808,-383,16,67,-7260,2248,12852,-535,65,-182,3
1953,640,2124,12816,-382,0,38,-7260,2248,12852,-535,65,-182,3
1958,640,2064,12960,-320,5,0,-7260,2248,12852,-535,65,-182,3
1963,672,2100,12832,-344,20,36,-7260,2248,12852,-535,65,-182,3
1969,512,2340,12832,-356,304,64,-7260,2248,12852,-535,65,-182,3
1974,768,2064,12816,-320,291,41,-7260,2248,12852,-535,65,-182,3
1980,768,2352,12604,-316,260,37,-7260,2248,12852,-535,65,-182,3
1986,776,2088,12832,-303,0,0,-7260,2248,12852,-535,65,-182,3
1992,804,2092,12816,-320,132,4,-7260,2248,12852,-535,65,-182,3
1997,2916,-16508,-100,-29,106,37,-7304,2216,12724,-358,-26,-163,3
2003,2928,-16536,-20,-44,17,56,-7316,2228,12940,-368,-117,-153,3
2008,2872,-16552,-188,-28,-49,70,-7188,2364,12864,-379,-11,-199,3
2014,2764,-16568,-136,0,-104,68,-7248,2236,12952,-374,-6,-175,3
2019,2976,-16680,-152,-26,-164,45,-7316,2328,12924,-450,-17,-208,3
2025,2724,-16568,-132,-26,-222,45,-7320,2272,12852,-484,-1,-210,3
2031,2928,-16624,80,-23,-270,40,-7292,2196,12824,-505,10,-219,3
2036,2872,-16636,112,-37,-332,57,-7320,2248,12756,-478,24,-246,3
2042,2780,-16584,28,-46,-332,52,-7192,2080,12868,-480,30,-239,3
2047,548,2048,8,-503,25,16,-7192,2080,12868,-480,30,-239,3
2052,552,2048,64,-494,8,0,-7192,2080,12868,-480,30,-239,3
2058,448,2184,128,-512,0,12,-7192,2080,12868,-480,30,-239,3
2063,512,2064,72,-474,10,0,-7192,2080,12868,-480,30,-239,3
2069,512,2064,96,-440,-208,-158,-7192,2080,12868,-480,30,-239,3
2075,528,2112,0,-511,0,6,-7192,2080,12868,-480,30,-239,3
2080,512,1792,84,-478,18,-144,-7192,2080,12868,-480,30,-239,3
2086,576,1768,16,-480,40,-176,-7192,2080,12868,-480,30,-239,3
2091,552,2060,4,-308,34,-184,-7192,2080,12868,-480,30,-239,3
2097,596,2052,256,-286,34,-192,-7192,2080,12868,-480,30,-239,3
2102,516,2064,32,-288,72,-125,-7192,2080,12868,-480,30,-239,3
2108,512,2080,72,-511,24,-111,-7192,2080,12868,-480,30,-239,3
2114,640,2052,64,-502,1,-94,-7192,2080,12868,-480,30,-239,3
2119,640,2048,0,-480,17,-103,-7192,2080,12868,-480,30,-239,3
1,2504,-16540,608,-555,-103,-15,-7056,2264,12944,-217,-11,-65,3
7,2704,-16628,516,-544,-107,-7,-6944,2216,13132,-234,-22,-59,3
14,2588,-16536,460,-557,-104,9,-7140,2212,13088,-244,-33,-66,3
19,2540,-16544,664,-547,-127,-11,-6916,2272,12996,-236,-10,-95,3
25,2620,-16576,516,-558,-142,-4,-6980,2164,13184,-234,-25,-43,3
30,2564,-16512,520,-552,-143,-9,-7060,2228,13060,-247,-52,-65,3
35,2564,-16572,576,-545,-162,6,-7032,2284,13024,-259,-60,-60,3
41,2564,-16596,424,-535,-126,-1,-7112,2212,12984,-231,-48,-65,3
46,2684,-16588,448,-525,-133,-4,-7040,2204,13024,-274,-17,-87,3
53,2584,-16496,456,-542,-146,6,-6972,2168,12912,-268,-18,-79,3
58,2604,-16544,340,-534,-154,11,-7008,2264,13004,-282,-34,-76,3
64,2524,-16576,456,-530,-136,-5,-7004,2120,13044,-274,-61,-67,3
69,2640,-16508,372,-514,-170,-13,-7132,2272,13052,-274,-35,-106,3
74,2632,-16512,520,-522,-214,3,-7092,2320,13096,-233,-39,-73,3
80,2552,-16568,336,-512,-212,-12,-7060,2176,13044,-289,-6,-79,3
85,2476,-16484,352,-531,-213,-9,-7080,2188,13108,-287,-45,-74,3
91,2416,-16548,392,-490,-198,-3,-6972,2124,12960,-241,-57,-67,3
97,2352,-16544,552,-481,-167,-35,-7004,2140,13116,-241,-57,-66,3
103,2300,-16552,496,-472,-113,-13,-7088,2052,13012,-232,-56,-45,3
108,2348,-16560,496,-519,-54,-56,-6964,1812,13264,-181,-42,-57,3
113,2352,-16676,608,-491,-12,-53,-6940,1960,13000,-103,4,-63,3
119,2552,-16652,568,-521,-16,-84,-7076,2604,12716,-72,86,-40,3
124,2580,-16568,592,-512,9,-95,-7120,2020,12944,-166,53,-42,3
130,2608,-16504,472,-511,17,-110,-7056,2144,13048,-80,-8,-41,3
135,2604,-16632,696,-484,2,-98,-7044,2228,12844,-120,-12,-21,3
141,2536,-16260,488,-479,-105,-140,-7016,1940,12868,-125,-107,-57,3
147,1944,-16060,504,-523,-253,-218,-6848,1388,12872,26,-208,-76,3
152,1388,-15816,748,-476,-153,-311,-7040,1784,12940,228,-273,-76,3
158,260,-15864,712,-563,97,-502,-6552,976,13408,53,-263,-35,3
163,108,-16048,396,-694,805,-719,-6356,1216,13440,447,-362,-65,3
169,-308,-16644,620,-965,1388,-908,-6608,2324,13092,462,-210,72,3
174,308,-16708,1020,-1273,1842,-1108,-7092,1492,13236,882,-131,284,3
180,760,-17092,1376,-1414,2030,-1267,-6780,864,13236,1165,27,426,3
186,1072,-17380,1496,-1460,2072,-1338,-6908,1456,13196,1544,215,648,3
191,1744,-17608,1228,-1532,1780,-1385,-7060,1808,13192,1747,386,855,3
197,2424,-17776,1192,-1634,1130,-1421,-6736,1952,13036,1532,515,1051,3
202,3072,-17728,1080,-1868,289,-1329,-7236,1716,13536,1627,564,1171,3
208,3756,-17908,220,-2469,-605,-1189,-7252,1988,13376,1641,452,1180,3
213,4192,-18108,-632,-3624,-1709,-976,-7224,2256,13044,1503,504,1221,3
218,4344,-17772,-416,-4791,-2653,-816,-7456,2316,13272,1283,492,1256,3
225,4416,-17552,140,-5530,-3143,-549,-7464,2396,12940,1348,199,1266,3
230,4140,-17152,460,-5856,-3134,-318,-7556,3084,12908,1075,267,1242,3
236,3992,-16800,428,-5830,-2788,-120,-7496,3360,12612,1121,-7,1213,3
241,3936,-16184,544,-5327,-2087,38,-7212,3664,12540,1091,-143,1119,3
247,3872,-15920,240,-4683,-1231,185,-7032,3548,12220,1091,7,953,3
252,3492,-15412,-420,-4130,-342,248,-7016,3764,12532,667,-441,831,3
257,3496,-15224,-532,-3612,424,289,-6508,3368,12836,873,705,702,3
263,3432,-15256,-628,-3120,1022,354,-7136,3312,12876,881,412,615,3
269,3432,-15612,-492,-2755,1480,467,-7064,3384,12876,718,361,518,3
275,3680,-15836,-712,-2382,1634,569,-6984,2952,13164,714,303,504,3
280,3972,-16280,-408,-2046,1290,739,-6904,2844,13076,685,460,476,3
286,4232,-16560,-320,-1772,703,910,-7036,2832,12868,501,129,401,3
291,4172,-16652,-684,-1594,47,1085,-6992,3096,13064,223,41,327,3
296,4280,-16800,-600,-1409,-564,1234,-6924,3012,13096,1,20,250,3
302,4048,-16664,-668,-1284,-1121,1357,-6956,3076,12868,-114,-80,194,3
314,3356,-16316,-260,-1130,-1781,1484,-7084,2952,12700,-334,0,75,3
319,2640,-16404,-4,-1093,-1651,1473,-7008,2848,12872,-505,-63,23,3
325,2256,-16508,100,-1065,-1229,1470,-7096,2752,12780,-552,-27,-31,3
330,1988,-16528,152,-958,-712,1460,-7112,2752,12948,-435,85,-52,3
335,1840,-16760,152,-934,-210,1429,-7096,2676,12856,-228,349,-9,3
341,1760,-16764,252,-875,334,1391,-7152,2392,12868,-167,114,23,3
346,1996,-16928,212,-792,750,1374,-7168,2516,12944,-61,14,54,3
353,2420,-16840,204,-781,986,1381,-7280,2660,12896,-152,-31,37,3
358,2584,-16644,168,-715,999,1410,-7024,2548,12912,-88,39,16,3
364,2832,-16496,-80,-739,923,1440,-7124,2536,13136,-132,-52,-2,3
369,2888,-16532,-72,-776,777,1483,-7092,2524,12832,-155,-57,-24,3
374,2976,-16480,-112,-800,683,1572,-7072,2760,12952,-225,-107,-36,3
380,3000,-16600,-16,-778,647,1633,-6972,2756,12740,-202,-107,-88,3
385,2904,-16572,-180,-788,727,1644,-6988,3012,12880,-282,-194,-127,3
391,2728,-16616,-280,-747,904,1689,-6860,3072,12852,-497,-276,-211,3
397,2604,-16568,-184,-697,1036,1681,-6848,2912,12952,-472,-150,-288,3
403,2420,-16412,-300,-641,1161,1678,-7016,2692,12916,-446,-140,-357,3
408,2312,-16428,20,-538,1353,1709,-7104,2648,13000,-389,-236,-381,3
413,2260,-16448,112,-471,1457,1699,-7132,2652,13052,-452,-143,-389,3
419,2208,-16520,156,-408,1485,1718,-7264,2424,12976,-382,-306,-339,3
424,2244,-16712,240,-271,1499,1747,-7172,2364,12916,-332,-350,-358,3
430,2272,-16748,120,-192,1483,1817,-7040,2480,12888,-389,-499,-365,3
436,2404,-16860,16,-98,1485,1842,-7084,2652,13064,-481,-535,-327,3
441,2312,-16792,-76,46,1400,1898,-7168,2620,12992,-480,-577,-368,3
447,2368,-16580,-156,147,1313,1918,-7056,2512,12828,-481,-530,-385,3
452,2168,-16536,-304,178,1384,1965,-7020,2532,13004,-718,-492,-413,3
458,2048,-16368,-276,261,1569,1983,-6960,2464,12896,-626,-396,-416,3
463,2180,-16416,-304,303,1670,2029,-6924,2624,13096,-353,77,-443,3
469,2188,-16476,-460,361,1690,2041,-7184,2556,12824,-391,-278,-454,3
474,1928,-16552,-528,388,1771,2061,-6908,2488,13060,-374,-187,-424,3
480,1756,-16528,-260,427,1824,2055,-7104,2456,13032,-541,-310,-430,3
486,1848,-16688,-208,516,1933,2093,-7108,2504,13092,-443,-353,-425,3
491,1740,-16776,-336,554,1928,2146,-7080,2508,13096,-447,-193,-389,3
502,2084,-16880,-276,581,1805,2229,-6980,2400,12960,-400,-340,-346,3
508,2188,-16708,-432,578,1621,2284,-7004,2460,13008,-415,-367,-321,3
513,2164,-16820,-364,547,1456,2339,-7008,2564,13148,-452,-449,-337,3
518,2044,-16672,-296,542,1405,2383,-6872,2584,13084,-485,-349,-343,3
525,2136,-16644,-272,496,1310,2442,-6968,2500,13168,-469,-347,-345,3
530,2056,-16636,-172,471,1249,2520,-6952,2568,12880,-485,-310,-370,3
536,2092,-16600,-348,465,1165,2582,-7088,2596,12872,-547,-318,-382,3
541,2048,-16788,-244,453,1144,2626,-6920,2688,12908,-585,-282,-366,3
547,2000,-16752,-296,417,1167,2678,-6936,2500,12980,-590,-310,-372,3
552,1848,-16764,-316,412,1151,2739,-7040,2500,12960,-653,-246,-427,3
557,1696,-16660,-300,418,1099,2775,-6960,2500,13112,-600,-326,-411,3
564,1612,-16556,-176,411,1124,2845,-6964,2356,13000,-624,-233,-416,3
569,1472,-16620,28,395,1158,2937,-7000,2360,12996,-652,-285,-392,3
575,1740,-16712,36,354,1184,3051,-6884,2464,13172,-606,-328,-383,3
580,1896,-16796,44,349,1121,3093,-6960,2500,12928,-642,-335,-407,3
586,2116,-16928,-96,322,931,3208,-6992,2608,12980,-726,-397,-387,3
591,2188,-16820,-44,244,634,3318,-7012,2620,13120,-763,-388,-427,3
596,1976,-16828,148,210,485,3435,-7080,2536,12944,-805,-408,-406,3
602,1828,-16724,-44,232,385,3577,-7012,2572,12924,-880,-438,-460,3
608,1596,-16680,140,184,373,3623,-6972,2388,13172,-928,-463,-495,3
614,1456,-16680,228,108,400,3726,-6996,2416,13068,-942,-448,-466,3
619,1156,-16784,300,71,526,3788,-6988,2328,13060,-1002,-418,-472,3
625,1108,-16704,380,19,650,3847,-6992,2192,13068,-1053,-440,-462,3
630,1044,-16824,380,-42,759,3948,-6984,2204,13264,-937,-104,-429,3
635,1052,-16880,308,-33,802,4037,-7020,2296,13160,-750,-111,-393,3
641,840,-16876,436,-85,898,4140,-7044,2152,13144,-716,-203,-391,3
646,860,-16916,408,-104,1024,4212,-6980,2184,13112,-778,-207,-384,3
653,824,-16860,324,-135,1121,4322,-7036,2204,13132,-775,-266,-344,3
658,792,-16788,452,-158,1252,4409,-7028,2228,13196,-736,-235,-300,3
664,664,-16764,412,-169,1379,4505,-6936,2156,13188,-714,-288,-304,3
669,716,-16808,320,-210,1475,4604,-6968,2248,13016,-702,-337,-267,3
674,776,-16804,240,-247,1549,4667,-7048,2192,13124,-767,-389,-248,3
685,740,-16856,476,-240,1640,4893,-7120,2168,13184,-686,-381,-193,3
692,980,-16908,284,-221,1598,5066,-7080,2304,13124,-698,-308,-114,3
697,1080,-16940,196,-247,1498,5225,-7020,2508,12968,-707,-290,-114,3
703,1152,-16952,72,-240,1309,5391,-6812,2376,12996,-825,-198,-117,3
708,1316,-16728,-88,-262,1157,5551,-7012,2480,13292,-933,-154,-181,3
713,1208,-16868,-8,-191,1057,5764,-6920,2472,13124,-898,14,-188,3
719,1212,-16820,32,-204,1001,5971,-6876,2512,13140,-959,69,-230,3
724,1256,-16936,-320,-174,989,6216,-6852,2472,13280,-1013,88,-253,3
730,1228,-16912,-136,-104,1032,6469,-6912,2740,13240,-1053,177,-281,3
736,1616,-17056,-128,-48,1071,6746,-7084,2672,13312,-1051,69,-361,3
742,1772,-17264,-384,45,1126,7055,-6856,2920,13140,-1211,220,-456,3
747,2044,-17176,-412,111,1072,7403,-6820,3200,12704,-1385,126,-598,3
752,2044,-17108,-648,267,1139,7666,-7160,3324,12920,-1413,154,-869,3
758,1608,-16932,-1132,388,1311,7876,-6840,3680,13120,-1687,-49,-1150,3
763,752,-16548,-1208,437,1582,7959,-6708,3272,12968,-1827,-206,-1447,3
769,-184,-16352,-1248,418,2026,7933,-6788,3056,13268,-2146,-212,-1722,3
774,-772,-16200,-1276,321,2642,7883,-7040,2828,12964,-2128,-662,-1895,3
780,-1208,-16080,-872,386,3303,7768,-6820,2576,13172,-2225,-581,-2040,3
791,-1868,-16140,-452,836,4171,7543,-6988,2256,13264,-2401,-727,-2189,3
797,-2284,-16256,-412,1104,4337,7451,-7100,1424,13424,-2657,-895,-2186,3
802,-1976,-16160,-408,1468,4479,7440,-7112,1700,13280,-2526,-504,-2158,3
808,-1968,-16216,-236,1897,4395,7445,-6988,1492,13304,-2653,2,-2135,3
813,-1508,-16348,-492,2328,4321,7505,-6960,2016,13288,-2706,365,-2173,3
818,-892,-16572,-812,2750,4159,7509,-7040,2692,13304,-2806,502,-2220,3
825,-368,-16724,-1172,3231,3979,7523,-6964,3344,13356,-3258,698,-2452,3
830,452,-17152,-1932,3527,3827,7519,-7300,4124,13136,-3859,819,-2845,3
836,1216,-17084,-2188,3724,3525,7452,-7516,4872,13232,-4674,846,-3285,3
847,2744,-17236,-2688,3953,2867,7257,-8164,5952,13256,-6935,871,-4545,3
852,3444,-17592,-3064,3724,2529,7039,-8536,6696,13240,-8240,853,-5272,3
857,3908,-17544,-2644,3610,1927,6809,-8972,6540,13052,-9431,656,-5935,3
864,4044,-17788,-1932,3812,1481,6533,-9048,6960,13648,-11158,647,-6883,3
869,4272,-18068,-1688,4266,1063,6251,-9340,7784,13760,-12828,45,-8009,3
875,4004,-18628,-1840,4755,443,6002,-9252,6636,13968,-14166,-662,-9261,3
880,3748,-19120,-1572,5289,-221,5820,-9448,5884,14108,-15556,-529,-10840,3
886,3352,-19460,-860,5979,-1006,5746,-9356,3984,14304,-16919,-743,-12483,3
896,3288,-20308,640,7147,-2470,5801,-9192,1632,13788,-17406,-915,-15476,3
902,4936,-20728,744,7593,-2718,5604,-10212,2300,12068,-15553,430,-16891,3
908,7832,-21004,1340,7948,-3088,4935,-11508,10432,12068,-13034,2526,-17886,3
914,9056,-21108,2696,8165,-4255,4031,-14568,13448,13780,-12944,3781,-18896,3
919,8564,-20640,3752,8307,-5216,2939,-15704,13188,14892,-14534,4524,-19472,3
