series,time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
104,1.432,-0.459229,-1.128662,0.959229,77.0,-79.48855,-11.832061
104,1.442,-0.497559,-1.021729,0.953613,63.709924,-76.961832,-30.274809
104,1.448,-0.534668,-0.975098,0.94873,55.015267,-74.129771,-39.068702
104,1.453,-0.535156,-0.952881,0.909668,48.053435,-72.450382,-45.984733
104,1.459,-0.558594,-0.902344,0.897461,40.40458,-69.641221,-51.961832
104,1.47,-0.592041,-0.831055,0.828369,28.51145,-66.312977,-57.885496
104,1.476,-0.600342,-0.782227,0.751709,21.641221,-64.183206,-58.847328
104,1.481,-0.611328,-0.687256,0.697266,14.351145,-62.21374,-58.564885
105,0.838,-0.444824,0.947754,1.098389,25.648855,-61.465649,26.167939
105,0.848,-0.282471,0.615967,0.469971,40.129771,-9.251908,14.816794
105,0.859,-0.106201,0.610107,0.523682,34.343511,-29.091603,18.183206
105,0.87,-0.127441,0.708984,0.416016,20.10687,-1.564885,5.259542
105,0.887,-0.128174,0.556396,0.63916,18.061069,-10.862595,2.916031
105,0.898,-0.128174,0.556396,0.63916,18.061069,-10.862595,2.916031
105,0.909,-0.128174,0.556396,0.63916,18.061069,-10.862595,2.916031
105,0.921,-0.134521,0.53833,0.617676,-23.099237,14.496183,-8.847328
105,0.932,-0.209229,0.548584,0.682129,-28.900763,19.709924,-11.618321
105,0.943,-0.187744,0.540771,0.682617,-40.137405,7.770992,-13.839695
105,0.96,-0.214355,0.549805,0.679199,-40.183206,7.580153,-16.251908
105,0.971,-0.215576,0.506104,0.711426,-44.526718,10.221374,-17.824427
105,0.982,-0.210205,0.513428,0.705811,-48.328244,19.465649,-19.984733
105,0.993,-0.201416,0.521729,0.696777,-52.977099,18.671756,-22.030534
105,1.01,-0.213867,0.515381,0.65918,-61.847328,16.10687,-25.679389
105,1.021,-0.215332,0.481689,0.704834,-69.961832,20.854962,-28.526718
105,1.031,-0.246582,0.441406,0.71167,-76.129771,23.59542,-29.862595
105,1.049,-0.273193,0.446045,0.726074,-88.656489,23.389313,-32.748092
105,1.06,-0.275879,0.384766,0.837891,-85.618321,24.175573,-33.114504
105,1.07,-0.234863,0.420654,0.652344,-98.175573,31.847328,-36.40458
105,1.088,-0.243896,0.351807,0.727295,-85.450382,21.687023,-34.320611
105,1.099,-0.182617,0.356689,0.592041,-115.671756,11.740458,-40.328244
105,1.109,-0.104248,0.366943,0.542725,-143.290076,20.091603,-52.251908
105,1.126,-0.268555,0.384277,0.714844,-210.633588,61.427481,-66.076336
105,1.138,-0.48999,0.143555,1.077393,-210.572519,101.656489,-62.335878
105,1.148,-0.458496,0.029541,1.129395,-127.916031,107.160305,-45.458015
105,1.165,-0.451416,0.104248,0.956543,-40.70229,49.633588,-33.442748
105,1.177,-0.688232,0.155273,0.935791,-34.969466,21.343511,-21.610687
105,1.187,-0.368164,0.188965,0.827393,-19.427481,31.053435,-16.022901
105,1.204,-0.386963,0.218262,0.781982,-18.625954,27.877863,-12.091603
105,1.216,-0.370361,0.214844,0.825195,-16.938931,35.465649,-15.656489
105,1.226,-0.429932,0.209229,0.79248,-15.091603,49.801527,-17.900763
105,1.237,-0.389893,0.302734,0.799561,-27.091603,47.374046,-14.801527
105,1.253,-0.345947,0.378174,0.799072,-26.137405,43.381679,-29.290076
105,1.265,-0.45459,0.263672,0.809814,-22.549618,44.244275,-46.21374
105,1.276,-0.467529,0.406006,0.86499,-13.099237,53.198473,-60.70229
105,1.287,-0.54541,0.496582,0.839111,-16.694656,68.206107,-76.083969
105,1.298,-0.640137,0.485352,0.850342,-31.259542,77.59542,-90.076336
105,1.315,-0.876221,-0.230469,0.762695,-46.0,81.312977,-127.656489
105,1.326,-0.876221,-0.230469,0.762695,-46.0,81.312977,-127.656489
105,1.337,-1.657715,1.852295,0.872559,108.694656,10.480916,-250.137405
105,1.354,-2.0,1.999939,0.014404,26.290076,-51.687023,-250.137405
105,1.365,-1.516357,1.999939,-1.190186,22.419847,-13.885496,-250.137405
105,1.381,-1.561279,1.999939,-1.037598,3.541985,-67.312977,-103.465649
105,1.393,-0.874512,1.999939,-1.146484,-21.167939,-90.656489,-35.51145
105,1.409,-0.383057,1.807861,0.004639,57.083969,51.145038,47.847328
105,1.42,-0.329346,1.233643,0.344482,101.152672,-17.198473,82.625954
105,1.438,0.017822,0.632568,0.791748,32.282443,49.992366,88.137405
105,1.448,0.164795,0.474365,1.005127,75.916031,-25.59542,91.824427
105,1.459,0.364502,0.550049,0.766846,146.839695,-51.694656,105.954198
105,1.477,0.570801,0.393799,1.647461,131.725191,-52.328244,142.419847
105,1.487,0.564453,0.14624,1.235352,127.618321,-39.038168,188.137405
105,1.504,0.549561,-0.956787,1.314697,78.732824,-42.267176,220.259542
105,1.521,0.292969,-1.280762,1.379883,30.053435,-79.992366,205.862595
105,1.532,0.020508,-1.340576,1.558838,45.267176,-80.358779,185.534351
105,1.548,-0.15332,-1.12085,1.160889,37.969466,-67.160305,152.282443
105,1.56,-0.209229,-0.482666,0.950195,3.557252,-86.038168,119.916031
105,1.576,-0.984131,-2.0,0.563965,-172.70229,53.862595,22.29771
105,1.592,-2.0,-2.0,1.73877,-250.137405,250.129771,-77.251908
105,1.604,-2.0,-2.0,1.999939,-222.022901,250.129771,-40.877863
105,1.621,-0.197021,1.999939,1.109619,186.862595,92.954198,20.21374
105,1.631,-0.643066,-1.313477,1.23291,154.51145,-250.137405,13.442748
105,1.649,-0.206787,1.406982,0.034424,14.40458,-33.366412,21.679389
105,1.66,0.449951,0.326904,0.476074,75.160305,144.328244,8.198473
106,0.23,-0.10083,0.936035,0.818604,19.282443,-17.816794,10.870229
106,0.247,-0.172607,0.639648,0.521973,-8.038168,-44.755725,-0.778626
106,0.258,-0.133789,0.640625,0.5896,-6.412214,-8.679389,-3.648855
106,0.269,-0.160645,0.698486,0.563965,-24.641221,9.167939,-7.183206
106,0.28,-0.169678,0.641113,0.654541,-36.89313,20.137405,-10.816794
106,0.297,-0.178223,0.654053,0.634033,-43.816794,4.534351,-14.717557
106,0.307,-0.181641,0.645264,0.618896,-50.061069,4.854962,-16.984733
106,0.319,-0.194092,0.653076,0.68335,-57.259542,8.458015,-20.931298
106,0.336,-0.183594,0.625977,0.636475,-71.564885,18.038168,-28.099237
106,0.346,-0.143066,0.531494,0.736328,-87.740458,40.51145,-33.442748
106,0.358,0.063721,0.629639,0.140869,-79.442748,-17.80916,-34.816794
106,0.375,-0.267822,0.561035,0.587646,-108.572519,15.236641,-40.877863
106,0.385,-0.10498,0.556152,0.684326,-116.80916,29.10687,-50.801527
106,0.397,-0.804443,0.55542,1.30835,-93.381679,-51.320611,-5.19084
106,0.413,-0.159668,0.625488,0.422852,-166.541985,48.664122,-62.358779
106,0.424,-0.591797,0.269287,1.67041,-126.633588,5.114504,-64.618321
106,0.435,-0.10376,0.395996,0.40625,-218.946565,124.671756,-84.091603
106,0.452,-0.396484,0.259277,0.788086,-250.137405,70.755725,-90.229008
106,0.463,-0.617432,-0.120361,1.54541,-189.083969,121.977099,-74.10687
106,0.474,-0.477295,0.063477,1.065674,-120.381679,103.717557,-62.480916
106,0.491,-0.79541,-0.171143,1.178955,-70.870229,71.312977,-46.030534
106,0.502,-0.572754,0.037598,0.973877,-5.160305,83.984733,-32.709924
106,0.513,-0.511475,0.075195,0.756836,-35.847328,41.366412,-25.519084
106,0.525,-0.482178,0.108154,0.876465,-9.129771,39.175573,-20.053435
106,0.541,-0.513916,0.052734,0.787354,-17.648855,22.076336,-7.312977
106,0.552,-0.481934,0.145752,0.8396,-8.435115,27.076336,-4.450382
106,0.563,-0.420898,0.200684,0.734619,-10.908397,27.748092,-5.916031
106,0.575,-0.505127,0.234619,0.827393,-13.671756,21.335878,-9.839695
106,0.586,-0.468262,0.462891,0.8125,-20.19084,13.465649,-21.282443
106,0.602,-0.513428,0.678711,0.724365,-40.854962,19.435115,-52.717557
106,0.614,-0.640625,0.706055,0.826904,-19.038168,53.312977,-75.229008
106,0.625,-0.701416,0.950928,0.806396,-46.229008,46.267176,-118.343511
106,0.641,-1.344971,-2.0,0.936523,-84.099237,80.160305,-213.435115
106,0.653,-1.57251,0.488525,1.098877,-25.145038,130.770992,-250.137405
106,0.669,-2.0,1.999939,-0.27002,109.061069,2.328244,-250.137405
106,0.68,-2.0,1.999939,0.275391,186.862595,56.145038,-249.931298
106,0.691,-2.0,1.999939,0.272217,179.862595,-23.40458,-143.0
106,0.708,-1.197266,1.999939,-0.126709,-88.183206,-250.137405,10.122137
106,0.719,-0.994629,1.571289,0.213135,-44.977099,-154.473282,67.48855
106,0.736,-0.022949,0.485596,0.585205,-37.534351,62.442748,74.862595
106,0.747,-0.076416,0.504639,0.236084,52.89313,4.618321,80.938931
106,0.763,-0.164307,0.76709,0.99585,60.78626,109.160305,95.419847
106,0.774,0.125488,0.848145,0.893799,49.290076,79.022901,119.908397
106,0.786,0.268555,1.003906,0.886475,99.0,37.274809,179.89313
106,0.802,0.358887,0.987793,1.113037,30.984733,-23.656489,250.129771
106,0.813,0.296631,0.56665,1.188965,5.389313,7.862595,250.129771
106,0.83,0.107178,-0.268799,1.088379,16.412214,11.770992,250.129771
106,0.841,-0.023193,-1.16748,1.121338,44.717557,-25.931298,250.129771
106,0.858,-0.542969,-1.294678,1.674316,29.801527,-60.992366,250.129771
106,0.869,-1.344971,-1.771973,1.999939,-107.89313,-59.389313,172.656489
106,0.886,-1.627686,-2.0,-2.0,-149.931298,52.656489,25.793893
106,0.897,-2.0,-2.0,-2.0,-250.137405,198.015267,-70.526718
106,0.914,-2.0,-2.0,1.999939,-67.183206,117.916031,-43.137405
106,0.925,0.450439,-2.0,0.519531,-59.89313,196.862595,-71.122137
106,0.941,-0.500977,0.12085,0.186035,102.282443,128.0,43.19084
106,0.953,-0.241699,-0.120117,0.761475,71.580153,-30.603053,20.763359
106,0.964,-0.694336,0.617188,0.822266,100.656489,-119.687023,13.59542
106,0.98,-0.469727,0.663574,0.297607,88.366412,-134.89313,-3.137405
106,0.992,1.276855,-1.540283,-2.0,-250.137405,162.801527,-70.076336
106,1.008,-0.677002,0.215332,1.217773,24.526718,97.022901,-11.70229
106,1.019,-0.47998,0.27124,0.746582,-100.335878,9.061069,-8.290076
106,1.03,-0.437012,0.059082,1.089355,-62.656489,-7.267176,-2.374046
106,1.047,-0.566895,0.01709,0.097656,48.931298,76.694656,3.687023
106,1.058,-0.391602,0.036621,0.569336,36.564885,1.923664,3.603053
107,0.283,-0.660889,0.434814,0.921387,-17.679389,30.664122,-42.351145
107,0.289,-0.827393,0.54834,0.944092,-27.10687,34.114504,-61.328244
107,0.294,-0.990723,0.848389,1.238525,-52.832061,18.229008,-99.305344
107,0.299,-1.000977,0.69873,1.247803,-85.091603,9.557252,-126.122137
107,0.31,-1.041992,-1.068359,1.004639,-144.885496,-10.496183,-206.610687
107,0.317,-1.310303,-0.109863,0.578125,-124.862595,-47.022901,-235.045802
107,0.322,-1.555664,0.845947,0.599609,-126.045802,-67.175573,-250.137405
107,0.328,-1.768799,1.480713,0.745117,-103.198473,-46.931298,-250.137405
107,0.333,-2.0,1.585693,0.850586,-80.992366,-42.458015,-250.137405
107,0.344,-1.366943,1.999939,-0.537598,-62.343511,-60.854962,-250.137405
107,0.349,-1.916504,1.999939,0.04541,-8.389313,32.458015,-250.137405
107,0.356,-2.0,1.638916,1.999939,106.320611,-185.954198,-136.580153
107,0.361,-2.0,1.999939,1.099854,119.778626,-58.633588,-99.984733
107,0.372,-1.422363,1.999939,-0.11792,18.030534,-145.862595,-66.816794
107,0.377,-0.923096,1.571289,-0.30957,-7.320611,-224.610687,-64.732824
107,0.383,-0.787109,0.97876,-0.224609,-30.564885,-218.587786,-62.564885
107,0.388,-0.766357,0.605469,-0.305664,6.679389,-201.419847,-52.78626
107,0.4,-0.520508,0.50293,-0.385498,39.167939,-107.755725,-45.969466
107,0.405,-0.530762,0.667969,-0.294434,46.206107,-75.183206,-49.938931
107,0.411,-0.538086,0.690918,-0.147217,51.19084,-66.305344,-52.526718
107,0.416,-0.477783,0.594482,-0.159912,60.557252,-59.984733,-51.961832
107,0.422,-0.342529,0.645264,0.132568,50.053435,0.755725,-52.091603
107,0.427,-0.506104,0.682617,0.340576,110.152672,49.114504,-41.343511
107,0.438,-0.423828,0.726807,0.362793,109.740458,25.961832,-23.633588
107,0.444,-0.290771,0.735107,0.410889,113.70229,68.450382,-16.885496
107,0.45,-0.296631,0.776123,0.443359,89.977099,118.572519,-7.923664
107,0.455,-0.346191,0.816162,0.604248,77.725191,120.21374,-0.381679
107,0.461,-0.37207,0.754883,0.796875,51.221374,99.725191,16.778626
107,0.466,-0.360596,0.711426,0.912842,58.725191,76.755725,37.847328
107,0.477,-0.323486,0.620605,1.073486,63.51145,38.458015,70.152672
107,0.483,-0.311768,0.598877,0.918945,63.022901,21.763359,83.137405
107,0.489,-0.23584,0.537109,1.05957,54.51145,17.419847,95.221374
107,0.494,-0.193359,0.67749,1.164307,58.580153,17.419847,104.923664
107,0.5,-0.07959,0.421387,1.118408,53.938931,19.10687,126.687023
107,0.505,0.033936,0.453369,1.130371,64.259542,33.732824,146.557252
107,0.511,0.014893,0.447266,1.186768,62.587786,35.564885,166.122137
107,0.521,-0.001709,0.38501,1.274658,39.061069,31.572519,205.908397
107,0.528,-0.006348,0.338135,1.271484,25.900763,24.557252,226.725191
107,0.533,-0.018066,0.293457,1.276367,17.732824,20.19084,245.21374
107,0.539,-0.014648,0.231689,1.281982,18.099237,19.099237,250.129771
107,0.544,-0.050293,0.1875,1.19458,13.412214,5.671756,250.129771
107,0.55,-0.040283,0.111328,1.206787,10.374046,-3.160305,250.129771
107,0.56,-0.087158,-0.067871,1.13208,18.564885,-12.908397,250.129771
107,0.566,-0.107422,-0.19165,1.120361,26.145038,-9.656489,250.129771
107,0.572,-0.120117,-0.44873,1.01709,31.89313,-8.854962,250.129771
107,0.578,-0.085449,-1.086182,0.838379,29.610687,-10.641221,250.129771
107,0.588,-0.127197,-2.0,1.136963,31.152672,-21.564885,250.129771
107,0.594,-0.249512,-2.0,1.412598,15.045802,-16.580153,250.129771
107,0.599,-0.315186,-2.0,1.500244,-0.236641,-19.549618,231.267176
107,0.605,-0.291748,-2.0,1.4021,-4.236641,-6.114504,197.19084
107,0.617,-0.54834,-1.186768,1.50293,-11.442748,-1.396947,113.007634
107,0.622,-0.685547,-1.620361,1.441162,-7.137405,9.923664,70.900763
107,0.628,-0.526367,-1.352539,0.605957,5.19084,20.381679,21.358779
107,0.633,-0.706543,-2.0,0.267822,-38.358779,31.656489,-28.572519
107,0.644,-1.475098,-2.0,1.253418,-157.587786,85.396947,-140.534351
107,0.649,-1.932373,-2.0,1.821777,-195.206107,125.694656,-170.59542
107,0.656,-2.0,-2.0,1.999939,-180.320611,183.10687,-156.847328
107,0.666,-0.970215,-0.369629,1.084473,-22.022901,250.129771,2.641221
107,0.672,-0.736816,0.55127,1.121338,53.152672,168.19084,21.335878
107,0.677,-0.5,0.247314,1.283447,59.229008,15.549618,10.778626
107,0.683,-0.148193,-0.21167,0.580811,29.312977,-83.229008,0.969466
107,0.688,-0.398193,-0.354736,1.082031,6.206107,-33.175573,-8.725191
107,0.694,-0.785889,-0.038574,1.091553,151.137405,-66.160305,13.801527
107,0.705,-1.024658,-1.740479,1.057373,29.183206,-244.725191,57.236641
108,1.169,-0.662354,0.554199,1.003418,-118.419847,101.717557,-94.061069
108,1.175,-0.632568,0.477051,1.023682,-140.450382,107.030534,-104.412214
108,1.181,-0.507324,0.497559,0.920898,-155.183206,114.045802,-112.801527
108,1.187,-0.709229,0.64209,0.863525,-175.664122,134.427481,-126.839695
108,1.197,-0.724365,0.524658,0.866455,-203.641221,150.412214,-145.374046
108,1.203,-1.036621,0.434814,0.865234,-208.51145,161.694656,-160.717557
108,1.208,-1.117676,0.109863,0.998779,-199.732824,152.175573,-176.137405
108,1.214,-1.318604,-0.332275,1.015137,-135.236641,146.519084,-183.48855
108,1.226,-2.0,0.472168,0.818604,-72.229008,91.068702,-209.671756
108,1.231,-2.0,1.182617,0.451416,-43.374046,42.610687,-221.061069
108,1.236,-2.0,1.855957,-0.333008,-39.916031,43.59542,-217.19084
108,1.242,-2.0,1.999939,-1.077881,-71.496183,24.251908,-180.778626
108,1.253,-2.0,1.999939,-0.893799,-150.10687,12.022901,-47.961832
108,1.258,-2.0,1.999939,-0.573975,-213.70229,-10.580153,26.961832
108,1.264,-2.0,1.999939,-0.497314,-249.847328,-0.251908,89.549618
108,1.27,-2.0,1.905518,-0.38208,-250.137405,11.877863,138.984733
108,1.281,-2.0,0.485596,-0.237305,-250.137405,-55.351145,173.572519
108,1.286,-1.774902,0.053467,-0.068604,-232.984733,-99.816794,166.870229
108,1.292,-1.297363,-0.351562,-0.04248,-183.465649,-101.992366,146.381679
108,1.297,-1.020996,-0.463623,-0.036865,-120.244275,-108.328244,119.343511
108,1.309,-0.652344,-0.389648,0.210449,28.977099,-119.244275,67.587786
108,1.314,-0.779541,-0.216797,0.458496,87.274809,-125.152672,39.801527
108,1.32,-0.864746,0.022461,0.572754,117.900763,-92.763359,21.770992
108,1.325,-1.025146,0.256348,0.716064,166.862595,-89.290076,13.198473
108,1.331,-0.948242,0.513672,0.627197,192.580153,-104.045802,7.335878
108,1.342,-0.976562,0.78125,0.522949,185.80916,-113.80916,1.900763
108,1.347,-0.751465,0.829346,0.412842,192.229008,-127.839695,4.59542
108,1.353,-0.885254,0.848633,0.341309,185.305344,-131.770992,7.129771
108,1.359,-0.752686,0.869141,0.185547,184.732824,-116.458015,1.969466
108,1.364,-0.762451,0.998779,0.234375,169.137405,-176.694656,4.633588
108,1.375,-0.483154,1.013428,0.196045,173.038168,-76.534351,23.244275
108,1.381,-0.617676,1.095459,0.128906,143.778626,-68.580153,41.587786
108,1.386,-0.489014,1.049316,0.031738,102.847328,-68.877863,58.832061
108,1.391,-0.437988,1.144775,0.05542,60.022901,-37.687023,74.030534
108,1.398,-0.463135,1.025879,0.144043,64.694656,-21.022901,94.977099
108,1.409,-0.508057,0.986328,0.426758,58.091603,-6.29771,132.534351
108,1.414,-0.578613,0.846924,0.592773,57.549618,2.19084,147.908397
108,1.42,-0.598389,0.618164,0.758789,53.992366,12.687023,158.847328
108,1.425,-0.545898,0.363281,0.938965,58.030534,19.770992,167.938931
108,1.43,-0.524658,0.015625,1.064941,69.847328,30.29771,169.557252
108,1.437,-0.475586,-0.332764,1.172119,72.312977,34.671756,161.832061
108,1.448,-0.276367,-0.825439,1.274658,81.557252,35.290076,136.274809
108,1.453,-0.262207,-0.871582,1.35791,89.793893,27.122137,122.221374
108,1.459,-0.298584,-0.833008,1.427734,91.015267,19.503817,107.641221
108,1.464,-0.249268,-0.806396,1.46582,99.931298,4.236641,96.061069
108,1.475,-0.174316,-0.882812,1.433105,123.740458,-20.587786,78.694656
108,1.481,-0.081787,-0.963379,1.339111,133.274809,-28.740458,69.732824
108,1.487,-0.021729,-1.050049,1.302979,142.458015,-37.51145,59.770992
108,1.492,-0.022217,-1.054199,1.314209,147.748092,-44.244275,49.946565
108,1.503,-0.06543,-0.931885,1.372559,142.29771,-42.351145,32.312977
108,1.508,-0.064697,-0.905762,1.325684,137.496183,-36.343511,30.137405
108,1.514,-0.010498,-0.920166,1.266357,130.442748,-28.519084,32.206107
108,1.519,0.017334,-0.898438,1.188477,120.366412,-21.450382,36.580153
108,1.531,-0.032715,-0.899414,1.157959,101.549618,-1.412214,50.053435
108,1.536,-0.087158,-0.984863,1.162354,90.030534,6.419847,57.633588
108,1.542,-0.088379,-1.047119,1.135498,81.343511,11.496183,64.961832
108,1.547,-0.053223,-1.104004,1.143311,75.473282,18.847328,73.015267
108,1.558,0.018555,-1.212646,1.1521,56.053435,22.534351,87.992366
108,1.565,0.062988,-1.244385,1.179932,45.045802,20.618321,92.053435
108,1.57,0.114014,-1.284424,1.20874,31.015267,16.076336,92.954198
108,1.575,0.17334,-1.308105,1.214844,15.229008,11.183206,90.053435
108,1.581,0.227295,-1.334717,1.209961,0.145038,5.755725,83.824427
108,1.592,0.308838,-1.379883,1.082275,-23.908397,3.954198,63.053435
108,1.597,0.349365,-1.344482,0.945557,-30.694656,7.763359,51.145038
109,1.259,-0.771484,0.10083,0.930176,-39.946565,-41.625954,-27.59542
109,1.264,-0.9021,0.150879,0.963867,-45.0,-46.641221,-32.099237
109,1.275,-1.504883,0.410889,1.446045,-47.442748,-53.908397,-22.641221
109,1.28,-2.0,0.270508,1.999939,-64.183206,-79.290076,-0.396947
109,1.286,-2.0,1.047607,1.954834,-19.526718,-102.167939,19.480916
109,1.291,-1.641602,0.203125,1.276855,-56.099237,-143.267176,5.519084
109,1.303,-1.545654,0.868652,1.384766,-34.389313,-223.603053,25.458015
109,1.308,-1.740723,0.98877,1.49707,-46.290076,-250.137405,36.076336
109,1.314,-1.773682,1.158447,1.32959,-41.068702,-250.137405,54.824427
109,1.319,-1.656982,1.520752,1.004639,-52.801527,-250.137405,74.442748
109,1.33,-1.374512,1.591309,0.725586,-99.740458,-250.137405,118.389313
109,1.336,-1.140625,1.656494,0.550293,-111.473282,-250.137405,138.832061
109,1.342,-0.811035,1.68457,0.22998,-126.198473,-250.137405,154.694656
109,1.353,-0.626221,1.298584,-0.177246,-160.083969,-235.717557,191.083969
109,1.358,-0.474609,1.349121,-0.523682,-168.022901,-206.083969,217.625954
109,1.364,-0.576172,1.576416,-0.835449,-175.541985,-168.923664,230.938931
109,1.369,-1.954346,0.203125,-1.729248,-169.030534,-66.816794,206.274809
109,1.38,-1.995117,-0.271973,-1.997803,-66.717557,10.633588,186.854962
109,1.386,-2.0,-0.467041,-1.313477,-1.580153,87.557252,155.931298
109,1.392,-2.0,-0.452393,-0.712891,99.679389,133.740458,142.839695
109,1.397,-1.72583,0.091553,-0.434082,130.351145,143.038168,125.526718
109,1.408,-1.431152,0.740234,0.143311,126.679389,159.358779,81.900763
109,1.414,-1.255859,0.855713,0.250488,56.984733,165.656489,44.534351
109,1.419,-1.268311,0.310303,0.627686,5.091603,162.587786,11.633588
109,1.425,-1.249756,-0.210693,0.858154,-18.458015,149.145038,-12.167939
109,1.436,-1.100098,0.094727,0.789551,-18.717557,139.610687,-49.984733
109,1.442,-1.016846,0.463867,0.746094,-21.122137,145.21374,-62.236641
109,1.447,-0.810547,0.648682,0.58374,0.473282,165.068702,-62.725191
109,1.452,-0.972168,0.860352,0.599854,-20.343511,193.183206,-68.10687
109,1.458,-0.744141,1.036377,0.555176,-20.320611,198.80916,-62.778626
109,1.47,-0.657715,1.256592,0.597168,-23.770992,143.152672,-36.061069
109,1.475,-0.619141,1.308594,0.605225,-9.076336,124.129771,-17.114504
109,1.481,-0.584473,1.37207,0.644043,3.679389,113.274809,5.053435
109,1.486,-0.540039,1.362793,0.692627,15.0,110.847328,27.618321
109,1.491,-0.470947,1.359863,0.766602,22.259542,113.335878,47.427481
109,1.502,-0.359619,1.20459,0.868408,19.618321,136.221374,87.916031
109,1.508,-0.246582,1.053711,0.932861,9.618321,145.854962,104.343511
109,1.514,-0.155029,0.915527,0.979004,3.793893,151.396947,115.137405
109,1.52,-0.056152,0.663086,1.028076,7.435115,146.709924,123.992366
109,1.53,0.087402,0.280518,1.230225,40.221374,146.007634,127.824427
109,1.536,0.191162,0.105225,1.321045,45.59542,132.793893,122.679389
109,1.541,0.196533,-0.027832,1.4021,54.687023,118.030534,115.351145
109,1.547,0.206055,-0.131592,1.511475,58.10687,97.633588,103.061069
109,1.559,0.220459,-0.229004,1.652588,89.343511,55.977099,82.183206
109,1.564,0.208984,-0.199951,1.626953,102.496183,36.526718,71.633588
109,1.569,0.219482,-0.145996,1.581787,111.755725,20.473282,64.396947
109,1.575,0.226074,-0.106201,1.474121,114.648855,4.763359,60.916031
109,1.58,0.225586,-0.089355,1.392334,115.78626,-7.732824,61.175573
109,1.591,0.199219,-0.134521,1.230713,115.175573,-22.526718,68.534351
109,1.598,0.184814,-0.208496,1.184082,112.458015,-15.473282,76.030534
109,1.603,0.157471,-0.300293,1.153076,109.40458,-9.748092,84.114504
109,1.608,0.1521,-0.421387,1.15625,102.931298,-2.862595,91.793893
109,1.619,0.145752,-0.617676,1.257812,81.618321,6.778626,101.832061
109,1.625,0.133789,-0.756104,1.333496,67.816794,10.824427,103.725191
109,1.63,0.123535,-0.861816,1.401123,56.419847,7.21374,103.740458
109,1.636,0.131104,-0.935547,1.477783,44.755725,9.160305,103.038168
109,1.647,-0.013428,-0.979004,1.64917,30.625954,-2.282443,98.244275
109,1.653,-0.108398,-1.01416,1.668457,24.969466,-9.450382,95.358779
109,1.658,-0.207031,-1.032959,1.643066,21.122137,-20.251908,90.396947
109,1.664,-0.488525,0.250244,1.843506,9.938931,-41.633588,76.763359
109,1.674,-0.495605,-1.385742,1.368896,-113.351145,-47.984733,12.770992
109,1.681,-0.399902,-1.801758,1.160645,-111.862595,-86.740458,8.656489
109,1.686,-0.61377,-1.835693,1.088379,-94.381679,-56.091603,-0.977099
109,1.697,-1.090576,-1.50708,0.813232,-84.21374,-36.816794,2.236641
110,0.562,-0.810791,0.500244,0.810791,-138.496183,99.641221,-92.282443
110,0.568,-0.792236,0.508301,0.787354,-137.015267,101.160305,-100.328244
110,0.58,-0.875732,-0.185303,0.647949,-131.839695,112.603053,-115.992366
110,0.585,-1.486572,-0.150879,0.502197,-79.160305,133.030534,-116.236641
110,0.591,-2.0,0.371582,0.501709,-48.526718,125.335878,-122.961832
110,0.596,-2.0,0.508057,0.3396,-1.503817,105.152672,-127.015267
110,0.607,-2.0,1.999939,-1.690674,59.244275,61.038168,-49.267176
110,0.612,-2.0,1.999939,-2.0,-64.564885,-26.229008,83.580153
110,0.619,-2.0,1.999939,-2.0,-217.862595,-23.259542,161.725191
110,0.624,-2.0,1.999939,-1.383057,-250.137405,103.320611,97.221374
110,0.635,-1.923584,-0.592285,-1.123535,-250.137405,-103.038168,250.129771
110,0.64,-1.605713,-0.698486,-0.779297,-250.137405,35.51145,222.015267
110,0.646,-1.55542,-1.023926,-0.315918,-250.137405,85.526718,216.580153
110,0.657,-1.482178,-0.76001,0.230957,-227.175573,-36.694656,192.114504
110,0.663,-1.035645,-0.103027,0.369873,-208.687023,28.282443,162.572519
110,0.669,-1.325684,0.105713,0.428955,-140.671756,-57.832061,139.465649
110,0.674,-1.475342,0.133545,0.733398,-56.694656,-58.78626,126.687023
110,0.685,-1.064453,0.235596,0.748779,-18.015267,-23.89313,103.854962
110,0.69,-0.721436,0.219727,0.530518,13.900763,-58.564885,88.10687
110,0.696,-0.622559,0.171143,0.388916,42.763359,-79.10687,73.480916
110,0.702,-0.431152,0.104492,0.338379,51.244275,-91.145038,60.21374
110,0.707,-0.485352,0.008789,0.304443,98.007634,-101.541985,52.290076
110,0.713,-0.537598,0.155518,0.332275,110.305344,-123.251908,41.580153
110,0.724,-0.425781,0.318115,0.492432,154.244275,-84.80916,19.748092
110,0.729,-0.416748,0.436035,0.586426,173.221374,-80.854962,14.839695
110,0.735,-0.504639,0.742188,0.471436,170.541985,-42.732824,14.251908
110,0.74,-0.505859,0.691162,0.473145,157.015267,-114.396947,12.10687
110,0.746,-0.270508,0.91626,0.583008,88.541985,-87.557252,22.587786
110,0.757,-0.244385,0.962158,0.573486,36.305344,-42.618321,49.458015
110,0.763,-0.300293,0.966064,0.627197,20.160305,-41.099237,68.29771
110,0.768,-0.135742,0.868896,0.661133,9.603053,-25.900763,84.694656
110,0.774,-0.198242,0.790771,0.624756,-0.351145,-18.938931,99.259542
110,0.779,-0.13208,0.674072,0.688965,-1.78626,-10.725191,115.633588
110,0.784,-0.209717,0.553467,0.744385,2.580153,-10.931298,129.961832
