series,time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class
128,0.832,-0.561279,-0.991211,-0.160156,5.824427,67.274809,33.78626,4
128,0.838,-0.560547,-0.987305,-0.145752,4.396947,67.923664,36.267176,4
128,0.843,-0.534668,-0.992676,-0.136963,1.984733,64.954198,38.770992,4
128,0.848,-0.523193,-1.0,-0.121826,0.770992,61.091603,41.366412,4
128,0.854,-0.505127,-0.999756,-0.128174,-0.419847,54.961832,43.641221,4
128,0.86,-0.484375,-1.003418,-0.113037,-0.709924,48.503817,45.80916,4
128,0.871,-0.457275,-1.007324,-0.10376,-2.152672,34.328244,49.862595,4
128,0.876,-0.44043,-1.011719,-0.122559,-3.244275,26.832061,51.801527,4
128,0.882,-0.423584,-1.012207,-0.124268,-4.961832,19.610687,53.526718,4
128,0.887,-0.419434,-1.013184,-0.126953,-6.755725,12.412214,55.572519,4
128,0.893,-0.402344,-1.013672,-0.11377,-8.473282,6.053435,57.29771,4
128,0.898,-0.383545,-1.016357,-0.093262,-10.083969,0.320611,59.0,4
128,0.905,-0.363281,-1.021973,-0.082275,-12.045802,-4.916031,60.564885,4
128,0.915,-0.341797,-1.037842,-0.068359,-15.183206,-13.80916,62.984733,4
128,0.921,-0.329102,-1.048828,-0.067139,-17.038168,-16.664122,64.290076,4
128,0.926,-0.319336,-1.054932,-0.057129,-17.977099,-18.618321,65.374046,4
128,0.932,-0.306885,-1.05542,-0.04541,-18.725191,-19.992366,66.519084,4
128,0.937,-0.284424,-1.073242,-0.022949,-18.770992,-20.793893,67.442748,4
128,0.944,-0.244141,-1.071289,-0.022461,-19.198473,-20.748092,68.236641,4
128,0.949,-0.223633,-1.07666,-0.019043,-19.725191,-21.244275,68.832061,4
128,0.954,-0.204102,-1.082031,-0.006592,-19.801527,-21.633588,69.290076,4
128,0.965,-0.184082,-1.089111,0.002441,-19.374046,-22.793893,70.648855,4
128,0.971,-0.165039,-1.085205,-0.008301,-18.656489,-23.320611,71.198473,4
128,0.976,-0.15332,-1.074219,-0.001221,-17.839695,-23.923664,71.816794,4
128,0.982,-0.150879,-1.07251,0.000244,-17.091603,-23.977099,72.282443,4
128,0.988,-0.137695,-1.060059,0.003662,-15.938931,-24.137405,72.748092,4
128,0.993,-0.126221,-1.054199,-0.005859,-15.091603,-24.175573,73.053435,4
128,0.999,-0.12915,-1.04834,-0.01123,-14.206107,-23.625954,73.290076,4
128,1.004,-0.120361,-1.039551,0.004395,-12.70229,-22.839695,73.465649,4
128,1.015,-0.113525,-1.010254,0.011719,-9.389313,-21.557252,73.900763,4
128,1.021,-0.114014,-1.004639,0.012451,-7.145038,-20.618321,74.114504,4
128,1.026,-0.109131,-0.990723,-0.001465,-5.030534,-20.030534,74.389313,4
128,1.032,-0.108398,-0.971924,-0.00415,-2.870229,-19.923664,74.709924,4
128,1.038,-0.090088,-0.97998,-0.077393,-4.305344,-20.274809,74.587786,4
128,1.043,-0.089844,-0.977295,-0.084473,-5.89313,-22.076336,74.709924,4
128,1.054,-0.045898,-1.008057,-0.013916,-5.534351,-32.419847,76.022901,4
128,1.06,0.006104,-0.964844,-0.020996,-4.870229,-37.427481,75.442748,4
128,1.065,0.085449,-0.935547,-0.024414,-6.0,-46.992366,73.305344,4
128,1.07,0.057617,-0.937988,0.012939,-6.40458,-49.10687,71.305344,4
128,1.077,0.05835,-0.910645,0.004639,-3.89313,-53.961832,68.885496,4
128,1.082,0.085449,-0.887451,0.00415,-2.259542,-56.839695,66.29771,4
128,1.088,0.088379,-0.883789,-0.015625,-2.366412,-58.473282,63.648855,4
128,1.093,0.079834,-0.868896,-0.020752,-1.908397,-60.328244,60.946565,4
128,1.099,0.072754,-0.859619,-0.026123,-0.320611,-63.183206,58.549618,4
128,1.104,0.091797,-0.832031,-0.021729,1.625954,-64.732824,55.801527,4
128,1.116,0.078369,-0.820801,-0.028564,2.610687,-66.366412,50.198473,4
128,1.121,0.053467,-0.811279,-0.065186,3.572519,-68.312977,48.374046,4
128,1.127,0.000244,-0.801025,-0.07666,4.320611,-70.526718,47.114504,4
128,1.132,-0.042969,-0.799316,-0.090576,4.946565,-71.839695,46.427481,4
129,0.491,-0.043213,-1.178955,-0.11084,-23.412214,1.557252,-5.458015,4
129,0.508,0.010986,-1.1521,0.013916,-26.358779,1.480916,-5.366412,4
129,0.525,-0.003906,-1.141602,-0.050537,-23.908397,-6.40458,-5.587786,4
129,0.541,-0.025146,-1.121094,0.065918,-18.21374,-29.083969,-3.19084,4
129,0.564,-0.146729,-1.064697,0.00415,-5.992366,-64.061069,-2.687023,4
129,0.58,-0.322998,-1.030273,-0.043945,0.335878,-84.755725,1.877863,4
129,0.603,-0.56543,-0.950684,-0.039795,7.129771,-80.969466,9.618321,4
129,0.619,-0.688721,-0.898438,-0.042725,8.091603,-54.671756,17.770992,4
129,0.642,-0.724854,-0.922852,-0.018555,6.450382,-7.793893,32.801527,4
129,0.658,-0.621338,-0.976807,-0.036377,7.671756,8.977099,43.641221,4
129,0.68,-0.517822,-1.049072,-0.030518,7.465649,12.664122,55.687023,4
129,0.697,-0.431152,-1.0979,0.014648,9.335878,10.854962,61.526718,4
129,0.713,-0.395264,-1.129883,0.013916,12.519084,10.083969,65.885496,4
129,0.736,-0.326172,-1.122314,0.036865,17.152672,12.801527,70.854962,4
129,0.752,-0.290283,-1.112305,0.03125,21.51145,18.267176,73.427481,4
129,0.775,-0.255127,-1.103271,0.013916,24.778626,34.519084,74.610687,4
129,0.791,-0.25708,-1.093262,0.005371,25.618321,52.984733,74.290076,4
129,0.808,-0.224365,-1.057373,0.014404,26.725191,73.618321,74.206107,4
129,0.83,-0.185059,-0.997314,0.009277,30.427481,92.656489,73.244275,4
129,0.847,-0.104736,-0.997314,-0.050537,27.549618,98.717557,72.832061,4
