time,AccX1,AccY1,AccZ1,GyroX1,GyroY1,GyroZ1,AccX2,AccY2,AccZ2,GyroX2,GyroY2,GyroZ2,Class
438,1140,-19384,-8012,8643,3197,-3029,-6228,2848,25308,4044,17339,-9129,1
443,3488,-20724,-7464,8374,2416,-3466,-11928,10820,27144,6978,20504,-10354,1
454,5412,-19420,-1888,7567,-1914,-4072,-11376,9408,13732,-1525,6349,-9333,1
460,6776,-18528,196,7635,-3867,-4319,-11820,11220,9468,-1176,11909,-7804,1
465,7348,-17956,1136,7788,-5978,-4460,-13864,12552,12720,-4109,18817,-6298,1
470,6372,-17856,-76,7943,-7736,-4416,-16160,14160,17832,-8296,15700,-4291,1
476,4920,-17988,-1208,7895,-8981,-4200,-12832,10664,18640,-10997,10644,-2605,1
488,3220,-18228,-2376,7686,-11499,-3757,-8464,1404,17060,-14233,5919,-1126,1
493,1880,-18240,-2688,7571,-12942,-3592,-6976,-1524,16156,-12640,6116,-1290,1
499,448,-17788,-2760,7402,-13778,-3479,-6440,-1320,16768,-11570,5669,-1570,1
504,-1408,-17196,-2772,7273,-13525,-3405,-6500,-472,16256,-10513,4378,-1762,1
509,-2464,-16540,-2164,7148,-12084,-3344,-6076,1328,14152,-9108,5357,-1783,1
520,-3168,-15636,-996,7137,-6649,-3748,-7180,3152,13776,-6474,9343,-1215,1
527,-3272,-15740,-1084,7112,-3298,-4201,-7536,2172,14464,-5723,8393,-868,1
532,-3440,-16156,-1180,7130,-64,-4530,-7172,1256,14628,-5056,7180,-843,1
537,-3184,-16452,-1416,7035,2665,-4723,-6624,684,14368,-3894,6347,-772,1
543,-2548,-16872,-1488,6934,4645,-4852,-6752,984,14012,-2579,5447,-594,1
548,-1768,-17172,-1952,6831,6075,-4835,-6816,1344,13752,-1527,4924,-408,1
554,-736,-17404,-2164,6760,6864,-4798,-6868,1804,13616,-981,3845,-285,1
566,1840,-17132,-2276,6672,6395,-4636,-6884,1524,13564,-357,2384,-288,1
571,2820,-17076,-2164,6596,5521,-4475,-6884,2304,13416,-639,3705,-337,1
576,3816,-16860,-2272,6443,4355,-4285,-7316,2744,12932,-500,3765,-369,1
582,4216,-16576,-2560,6305,2986,-4158,-7368,3452,13356,-1330,3347,-490,1
587,3692,-16384,-3068,6142,1630,-4008,-6632,2852,13212,-1404,3039,-586,1
593,2988,-16236,-3072,6064,477,-3929,-6680,2572,13492,-1855,2877,-744,1
598,2652,-16108,-2984,5918,-339,-3886,-6624,2600,13384,-1991,2795,-858,1
604,2472,-16060,-2620,5799,-902,-3828,-7044,2848,13468,-2232,2211,-988,1
615,2460,-16424,-2244,5641,-1561,-3847,-6924,2328,13160,-2104,1447,-1087,1
621,2204,-16552,-1816,5622,-1852,-3798,-6944,1940,13256,-1983,1473,-1148,1
626,1956,-16608,-1804,5709,-1975,-3718,-7068,1840,13316,-1759,1425,-1114,1
632,1964,-16784,-1584,5822,-1845,-3606,-7132,2364,13392,-1873,958,-1089,1
637,2000,-16972,-1568,5904,-1637,-3508,-6776,2832,12836,-1588,1426,-1097,1
643,2536,-17140,-1792,5931,-1326,-3393,-7232,2784,13160,-1682,1557,-1105,1
654,3112,-17012,-1336,5828,-1281,-3072,-7384,2656,12932,-1413,1442,-1188,1
660,3028,-16848,-1164,5722,-1373,-2897,-7296,2108,13088,-1322,1295,-1229,1
665,2380,-16496,-896,5622,-1358,-2759,-7492,1888,13088,-1249,901,-1187,1
671,1732,-16544,-740,5597,-1061,-2617,-7228,1900,13336,-1255,1183,-1139,1
676,1200,-16828,-760,5588,-423,-2496,-7428,2056,13096,-1210,975,-1050,1
682,1240,-16988,-544,5622,305,-2382,-7440,2176,13108,-1271,566,-1029,1
687,1572,-17328,-944,5638,1022,-2308,-7516,2124,13184,-1449,-102,-992,1
693,1816,-17372,-672,5651,1447,-2213,-7228,2124,12924,-1246,133,-931,1
704,2524,-16856,-928,5814,1757,-2007,-6900,2256,13052,-709,-96,-837,1
710,2980,-16928,-940,5825,1684,-1859,-7108,2420,13168,-814,107,-864,1
715,3696,-16844,-980,5778,1222,-1743,-7260,2388,12924,-779,-78,-867,1
721,4332,-16920,-772,5575,494,-1577,-7128,2536,12860,-807,223,-917,1
726,4536,-16820,-656,5309,-372,-1429,-7132,2628,12860,-897,385,-950,1
731,4616,-16908,-416,4965,-1302,-1252,-7268,2456,12988,-1314,355,-999,1
738,4156,-17036,-48,4552,-2135,-1098,-7308,2532,13116,-1418,420,-1011,1
743,3336,-17016,212,4190,-2694,-940,-7416,2056,12916,-1552,415,-1056,1
749,2388,-17168,508,3808,-2852,-889,-7420,1964,13040,-1896,382,-1037,1
754,1844,-17112,552,3510,-2634,-854,-7440,1924,13252,-2041,-24,-1015,1
760,1372,-17324,620,3141,-2314,-904,-7264,1492,13124,-1913,-199,-967,1
765,960,-17480,864,2763,-1767,-935,-7280,1504,13188,-1724,-228,-848,1
776,532,-17380,772,2284,-441,-981,-7184,1240,13124,-1037,-407,-518,1
782,1004,-17408,424,2039,146,-1016,-7132,1228,13092,-713,-418,-385,1
788,1672,-17368,464,1861,542,-1008,-6928,1588,13088,-516,-164,-338,1
793,2020,-17140,380,1628,720,-984,-6964,1536,13048,-62,69,-237,1
799,2500,-17068,256,1443,700,-946,-7224,1784,13136,-203,-50,-228,1
804,2744,-16780,252,1292,670,-899,-6876,1816,12932,40,462,-207,1
809,2864,-16580,24,1074,589,-882,-7216,1808,13088,-40,458,-198,1
815,2748,-16560,24,967,574,-843,-7228,1884,13124,-129,347,-234,1
821,2652,-16568,-16,829,575,-795,-7232,1908,13020,-267,174,-271,1
827,2416,-16580,-64,753,624,-780,-7156,1700,13112,-308,65,-262,1
832,2196,-16480,96,699,799,-800,-7168,1892,13224,-278,-4,-268,1
837,2020,-16544,-172,721,986,-828,-7268,1704,13088,-356,-194,-252,1
843,2024,-16548,-156,772,1173,-792,-7084,1748,13080,-241,-95,-193,1
848,2072,-16540,-236,787,1280,-811,-7064,1624,13236,-126,-120,-133,1
854,2244,-16588,-440,870,1427,-820,-7068,1988,13156,-95,-41,-125,1
859,2588,-16648,-356,973,1428,-805,-6984,1964,13180,-52,-19,-116,1
866,3004,-16596,-620,994,1251,-770,-7020,2024,13048,-54,65,-96,1
871,3288,-16528,-404,1058,976,-730,-6924,2116,12976,-88,307,-142,1
876,3660,-16576,-320,1015,569,-632,-6960,2008,12992,37,438,-136,1
882,3544,-16488,-228,1032,95,-576,-7064,2020,12900,-150,390,-169,1
887,3192,-16500,-92,1005,-164,-503,-7056,1916,12780,-239,325,-192,1
893,2988,-16420,-72,1040,-168,-448,-7152,2040,13064,-317,264,-232,1
898,2572,-16484,24,1004,-18,-426,-7152,1972,13020,-314,136,-225,1
904,2248,-16584,76,981,241,-411,-7216,1776,13152,-459,-58,-254,1
910,2004,-16544,320,999,606,-442,-7076,1680,12980,-365,-13,-239,1
915,1740,-16632,320,1009,1029,-473,-7232,1772,13140,-253,-35,-203,1
921,1868,-16720,344,1055,1443,-460,-7096,1628,13092,-79,161,-170,1
926,1888,-16856,448,1086,1804,-502,-7068,1608,12912,12,16,-116,1
932,2156,-16692,224,1120,2011,-483,-7100,1736,13056,71,256,-78,1
937,2296,-16584,300,1153,2139,-470,-7192,1736,13112,30,111,-55,1
943,2612,-16656,236,1188,2114,-476,-7108,1880,13140,197,482,3,1
949,2784,-16608,212,1166,1963,-426,-7152,1808,12860,333,539,23,1
954,3148,-16672,224,1113,1658,-399,-7268,2036,13144,126,465,10,1
960,3436,-16768,480,1054,1358,-352,-7168,1944,12948,155,416,6,1
965,3532,-16780,476,993,1025,-243,-7336,2116,13176,23,399,-9,1
971,3412,-16864,516,944,716,-184,-7268,2060,12888,-77,336,-14,1
976,3332,-16940,664,810,443,-144,-7308,2124,12928,-466,147,-42,1
982,3324,-16912,764,680,203,-56,-7248,2136,12864,-178,802,-43,1
987,3228,-16936,684,553,25,-9,-7336,2348,12924,-296,371,-72,1
993,3284,-16836,696,441,-82,25,-7368,2020,12948,-321,361,-44,1
999,3184,-16760,844,341,-145,53,-7348,2136,12880,-303,261,-105,1
1004,2816,-16804,856,251,-177,43,-7228,1964,12988,-335,110,-137,1
1010,2476,-16660,840,77,-107,64,-7192,1684,12852,-261,106,-125,1
1015,2188,-16708,940,-63,56,46,-7116,1584,13304,-97,147,-126,1
1021,2284,-16848,1104,-285,329,71,-7320,1592,13156,-147,55,-98,1
1026,2436,-17084,1480,-490,552,78,-7056,1576,13028,-120,313,-59,1
1031,2600,-17440,1256,-672,660,120,-7392,1724,12928,-112,-107,-83,1
1038,2616,-17636,1568,-906,773,164,-7268,1624,12972,199,449,-60,1
1043,2564,-17516,1624,-1099,937,234,-7384,1740,13092,281,273,-30,1
1049,2616,-17624,1596,-1302,1309,383,-7328,1808,13264,455,166,39,1
1054,2824,-17556,1524,-1513,1683,534,-7360,1888,13148,550,204,50,1
1060,3276,-17592,1180,-1705,1933,673,-7464,2204,12956,587,168,59,1
1065,3480,-17656,988,-1870,1994,833,-7336,2320,13020,605,200,72,1
1070,3272,-17400,740,-2041,2013,946,-7256,2308,13000,588,260,-52,1
1077,2948,-17176,752,-2152,2075,1028,-7136,2260,13084,663,488,-131,1
1082,2532,-16920,528,-2240,2304,1051,-7208,2292,12968,604,299,-207,1
1088,2212,-16624,704,-2294,2557,996,-7152,2020,12972,680,467,-235,1
1093,1952,-16352,460,-2316,2851,930,-7324,1816,12828,689,334,-239,1
1099,1792,-15952,356,-2278,3148,791,-7200,1832,12940,767,292,-233,1
1104,1748,-15936,28,-2181,3385,651,-7268,1872,12848,705,99,-151,1
1109,1988,-15880,-56,-2075,3412,507,-7152,1680,13032,1088,141,-17,1
1115,1856,-15864,-156,-1902,3299,402,-7272,1884,13132,877,-154,34,1
1121,2212,-16008,-404,-1678,3092,289,-6796,1900,12912,1067,17,129,1
1127,2280,-16104,-872,-1444,2714,272,-7104,2016,12904,952,101,149,1
1132,2804,-16080,-964,-1205,2234,281,-6876,2180,12912,935,356,199,1
1137,3120,-16004,-1176,-911,1565,282,-7096,2288,12980,692,358,207,1
1143,3496,-15856,-1320,-676,951,318,-7084,2620,12952,436,533,174,1
1148,3560,-15652,-1368,-419,249,353,-7088,2740,12580,86,598,110,1
1154,3852,-15520,-1324,-129,-356,365,-7092,2768,12652,-90,736,50,1
1159,3828,-15412,-1432,87,-946,381,-7080,2884,12664,-329,660,-69,1
1166,3812,-15424,-1300,328,-1459,392,-7028,2940,12700,-545,562,-128,1
1171,3732,-15496,-1208,547,-1910,405,-7264,2848,12780,-989,198,-289,1
1176,3400,-15748,-776,722,-2296,412,-7028,2732,12668,-1152,252,-330,1
1182,3328,-15932,-448,864,-2557,403,-7160,2460,12768,-1238,291,-410,1
1187,3180,-16152,-456,996,-2645,457,-7248,2376,12860,-1440,334,-510,1
1193,2816,-16392,-40,1060,-2658,473,-7244,2460,12612,-1356,307,-554,1
1198,2604,-16588,200,1138,-2567,493,-7368,2328,12860,-1374,242,-567,1
1210,1944,-16808,496,1190,-1974,447,-7276,1988,12908,-1328,-244,-612,1
1215,1964,-16848,868,1169,-1631,404,-7160,1824,12836,-976,-88,-593,1
1221,1700,-16912,824,1093,-1280,386,-7440,1732,12956,-1236,-304,-586,1
1226,1580,-16832,1192,1054,-908,371,-7320,1616,12936,-1038,-369,-557,1
1232,1528,-16796,1176,983,-461,368,-7336,1608,13008,-1018,-313,-518,1
1237,1432,-16924,1192,850,-100,317,-7300,1512,13044,-855,-83,-454,1
1243,1504,-17004,1300,774,201,276,-7408,1580,13124,-655,34,-391,1
1249,1408,-17064,1328,617,485,282,-7360,1380,13036,-495,-27,-326,1
1254,1568,-17004,1356,484,657,262,-7324,1484,13012,-410,60,-258,1
1260,1712,-16976,1328,331,807,199,-7296,1520,12980,-245,94,-197,1
1265,1856,-16956,1236,195,918,193,-7336,1564,12976,-188,79,-127,1
1271,2032,-17040,1132,58,921,187,-7320,1768,12964,-95,150,-90,1
1276,2324,-17104,980,-105,838,161,-7300,1756,13032,-62,149,-39,1
1282,2400,-17056,1088,-228,686,137,-7296,1792,13140,-2,163,-12,1
1287,2460,-16932,1080,-338,480,208,-7360,1888,13244,-19,173,21,1
1293,2588,-16932,928,-430,298,201,-7428,1860,12900,-23,166,15,1
1299,2624,-16944,920,-496,130,238,-7308,1884,12876,-1,203,49,1
1304,2608,-16752,636,-569,11,277,-7344,2044,12856,-11,176,45,1
1310,2548,-16592,516,-584,7,306,-7332,2004,12872,-18,151,39,1
1315,2560,-16488,444,-633,4,300,-7328,2252,12808,-36,136,11,1
1321,2556,-16396,552,-688,105,272,-7316,2164,12864,-42,137,-11,1
1326,2592,-16420,456,-694,140,293,-7340,2124,12956,-48,129,-57,1
1331,2516,-16464,404,-668,214,265,-7380,2068,12748,-42,101,-76,1
1338,2396,-16416,324,-633,345,272,-7356,2008,12772,-62,111,-102,1
1343,2344,-16336,388,-564,435,271,-7240,2116,12788,-102,80,-146,1
1349,2368,-16448,400,-545,554,283,-7292,2020,12916,-72,51,-186,1
1354,2224,-16352,372,-488,642,296,-7248,2008,13204,-107,76,-183,1
1360,2312,-16432,432,-440,687,288,-7236,2036,12964,-100,49,-212,1
1365,2264,-16528,416,-394,747,271,-7304,1888,12828,-78,3,-220,1
1370,2224,-16400,384,-336,811,278,-7368,1924,12852,-118,17,-236,1
1377,2256,-16440,464,-314,877,270,-7360,1836,12800,-115,33,-218,1
1382,2236,-16468,440,-267,896,273,-7300,1872,12744,-90,47,-218,1
1388,2060,-16584,612,-201,994,248,-7344,1888,12860,-114,18,-260,1
1393,2024,-16552,544,-179,1045,251,-7428,1844,12956,-75,-2,-236,1
1399,2136,-16580,624,-119,1100,225,-7372,1892,12940,-73,11,-219,1
1404,2160,-16460,532,-100,1142,233,-7276,1932,12824,-65,13,-200,1
1409,2168,-16436,560,-70,1217,228,-7304,1976,12920,-98,15,-199,1
1415,2188,-16560,564,-44,1247,193,-7280,1988,12844,-82,-12,-188,1
1421,2272,-16572,544,-33,1210,202,-7408,2044,12760,-112,-26,-178,1
1427,2440,-16504,668,1,1167,178,-7392,2084,12800,-157,-52,-187,1
1432,2456,-16648,608,-6,1050,181,-7384,2184,12776,-165,-73,-201,1
1438,2548,-16564,540,4,880,194,-7400,2108,12896,-195,-55,-158,1
1443,2548,-16592,544,22,697,168,-7296,2124,12820,-236,-65,-143,1
1448,2644,-16504,660,4,439,164,-7356,2084,12936,-310,-49,-154,1
1454,2584,-16508,588,10,175,195,-7332,1996,12892,-346,-35,-145,1
1459,2684,-16520,632,-23,-64,187,-7276,2100,12788,-366,-43,-151,1
1466,2580,-16572,624,-31,-275,213,-7428,2060,12988,-422,-34,-151,1
1471,2632,-16668,716,-20,-435,210,-7432,2020,12964,-459,-38,-144,1
1476,2476,-16660,620,-60,-618,236,-7360,2004,13080,-498,-25,-139,1
1482,2428,-16572,720,-57,-711,231,-7336,2080,12964,-549,-20,-181,1
1487,2420,-16680,752,-59,-806,255,-7264,1892,12824,-254,-50,-93,1
1493,2272,-16836,780,-82,-841,260,-7360,2204,13060,-564,-185,-167,1
1498,2316,-16844,708,-63,-821,293,-7248,1780,12792,-486,-247,-171,1
1505,2300,-16864,788,-92,-835,303,-7272,1956,13068,-487,-4,-149,1
1510,2224,-16724,704,-75,-844,300,-7244,1892,12904,-419,0,-145,1
1515,2220,-16752,992,-97,-744,330,-7336,1908,12812,-528,63,-135,1
1521,2176,-16708,760,-108,-663,332,-7312,1968,13028,-496,141,-152,1
1526,2092,-16688,740,-109,-644,292,-7196,1964,13020,-461,217,-198,1
1532,2176,-16596,796,-124,-549,310,-7336,1860,12944,-417,156,-181,1
1537,2012,-16664,836,-105,-453,314,-7320,1856,12996,-411,152,-201,1
1543,2000,-16620,752,-127,-371,289,-7296,1892,13024,-395,166,-177,1
1549,1972,-16516,952,-140,-217,256,-7328,1804,12924,-314,154,-161,1
1554,1928,-16724,876,-111,-118,270,-7224,1784,12928,-321,88,-170,1
1560,1944,-16576,740,-114,-12,258,-7316,1832,13052,-296,59,-140,1
1565,1952,-16576,800,-93,50,261,-7328,1912,12876,-290,92,-137,1
1571,1968,-16628,828,-99,113,227,-7340,1928,12880,-304,121,-103,1
1576,2116,-16508,712,-65,200,189,-7364,1916,12932,-277,142,-114,1
1582,2124,-16364,740,-67,215,189,-7272,1920,12808,-248,163,-131,1
1587,2176,-16572,736,-33,199,163,-7336,1880,12876,-291,147,-117,1
1593,2260,-16372,724,-37,134,133,-7384,1940,13032,-271,145,-106,1
1599,2264,-16552,800,-33,82,135,-7348,1924,12972,-246,176,-123,1
1604,2224,-16656,704,-43,23,128,-7300,2076,12964,-215,155,-95,1
1610,2224,-16672,724,-21,-6,155,-7304,1908,12680,-243,148,-101,1
1615,2164,-16752,764,-2,-29,140,-7372,1884,12984,-283,96,-112,1
1621,2056,-16628,672,3,-18,178,-7348,1888,13108,-273,120,-100,1
1626,2140,-16596,808,-4,-27,168,-7420,1832,13052,-292,204,-88,1
1632,2192,-16740,936,4,-34,181,-7336,1864,12976,-279,218,-77,1
1638,2224,-16700,784,20,47,222,-7384,1968,12820,-255,217,-81,1
1643,2188,-16608,812,33,57,235,-7480,2068,12736,-279,216,-95,1
1649,2416,-16484,936,45,69,276,-7420,1952,12816,-272,257,-126,1
1654,2364,-16372,960,39,67,275,-7512,2044,12772,-274,217,-105,1
1660,2484,-16256,1056,40,84,250,-7488,2040,12868,-294,123,-108,1
1665,2572,-16168,1096,19,57,267,-7552,2132,12708,-349,22,-160,1
1670,2668,-16196,972,-38,-66,271,-7528,2104,12744,-375,-91,-195,1
1677,2632,-16208,1136,-79,-141,255,-7516,2024,12896,-407,-175,-148,1
1682,2556,-16304,960,-125,-254,278,-7600,2100,12896,-492,-303,-185,1
1688,2440,-16388,1124,-188,-322,242,-7472,2020,12804,-528,-380,-189,1
1693,2376,-16568,1148,-264,-438,268,-7592,2000,12908,-552,-370,-208,1
1699,2192,-16736,1044,-309,-454,254,-7412,1960,12980,-561,-371,-221,1
1704,2020,-16916,1096,-331,-499,263,-7324,1820,13088,-614,-361,-229,1
1709,1808,-17048,1080,-357,-428,275,-7392,1664,13012,-568,-256,-192,1
1715,1836,-16864,992,-331,-385,298,-7304,1624,12820,-481,-116,-139,1
1721,1696,-16968,1012,-336,-293,295,-7196,1796,13164,-441,-60,-157,1
1727,1812,-16888,960,-308,-188,305,-7168,1784,13000,-424,-56,-143,1
1732,1844,-16596,676,-301,-111,288,-7308,1860,13008,-357,22,-135,1
1737,2048,-16592,896,-327,-128,257,-7284,1872,13024,-319,27,-101,1
1743,2128,-16568,784,-302,-154,226,-7324,1832,13004,-359,34,-107,1
1748,2188,-16476,1008,-297,-214,196,-7324,1808,13004,-350,67,-88,1
1754,2088,-16544,1084,-260,-242,208,-7404,1808,12888,-352,60,-89,1
1760,2088,-16532,1060,-278,-272,261,-7416,1884,13068,-334,13,-87,1
1766,2176,-16724,1092,-242,-292,292,-7336,1920,12828,-354,-26,-61,1
1771,2280,-16636,992,-262,-298,308,-7432,1836,12796,-340,-13,-72,1
1776,2140,-16596,1080,-242,-268,326,-7456,1892,12796,-310,-30,-84,1
1782,2172,-16536,844,-230,-122,333,-7420,2080,12956,-481,-121,-124,1
1787,2112,-16568,948,-197,-33,313,-7300,1968,12808,-384,0,-127,1
1793,2080,-16632,820,-225,99,316,-7356,1872,12944,-353,5,-158,1
1798,2116,-16624,1040,-200,240,328,-7408,1920,12948,-352,-60,-174,1
1805,2112,-16568,1028,-179,356,315,-7328,1852,12908,-337,26,-200,1
1810,2032,-16576,868,-193,447,352,-7348,1920,12928,-352,-8,-252,1
1815,1992,-16636,1028,-168,553,325,-7332,1832,12864,-317,22,-217,1
1821,2024,-16544,972,-142,644,299,-7444,1932,12860,-349,-6,-240,1
1826,1988,-16452,948,-92,709,289,-7292,1896,12832,-360,-58,-256,1
1832,1964,-16364,1044,-92,769,271,-7444,1888,13108,-369,-71,-247,1
1837,2040,-16328,876,-46,699,210,-7404,1740,12824,-402,-77,-265,1
1843,2100,-16452,928,-52,587,207,-7332,1760,13000,-412,-39,-236,1
1849,2044,-16384,928,-57,432,192,-7304,1740,12912,-419,-12,-202,1
1854,2080,-16476,792,-20,190,188,-7336,1744,12944,-395,46,-185,1
1860,2176,-16680,992,-24,-43,153,-7280,1676,12892,-428,76,-158,1
1865,2232,-16644,912,-4,-323,152,-7284,1800,12832,-419,118,-172,1
1871,2064,-16528,984,-11,-585,140,-7416,1748,12840,-440,127,-135,1
1876,2112,-16748,964,-6,-801,111,-7348,1784,13036,-436,153,-125,1
1882,2116,-16552,1132,-22,-928,114,-7448,1804,12884,-491,160,-117,1
1888,1996,-16564,1340,10,-971,107,-7336,1748,12896,-496,131,-98,1
1893,1936,-16596,1188,-1,-961,116,-7356,1816,12832,-495,110,-112,1
1899,1908,-16548,1204,-65,-878,87,-7460,1828,12900,-512,67,-116,1
1904,1988,-16524,1368,-47,-766,53,-7392,1736,12964,-481,80,-99,1
1910,1768,-16636,1324,-53,-647,52,-7372,1800,12948,-432,52,-84,1
1915,1716,-16556,1160,-32,-447,22,-7408,1712,12928,-413,58,-108,1
1921,1764,-16548,1292,-75,-286,23,-7452,1748,12812,-370,81,-90,1
1926,1792,-16584,1196,-79,-134,23,-7324,1664,12840,-345,60,-128,1
1932,1768,-16540,1136,-80,22,-3,-7348,1728,12852,-326,64,-118,1
1938,1684,-16496,1336,-20,138,6,-7404,1768,12832,-290,10,-112,1
1943,1904,-16364,1192,-63,264,-21,-7304,1604,13004,-261,-21,-74,1
1949,1980,-16540,1196,-86,318,-19,-7308,1748,12824,-57,-48,-82,1
1954,2148,-16508,1036,-87,275,-20,-7396,1860,13016,-377,-279,-83,1
1960,2148,-16576,1144,-117,176,-43,-7168,1896,12824,-232,-167,-82,1
1965,2124,-16692,1136,-150,93,-45,-7372,1848,12944,-271,-60,-100,1
1970,2320,-16584,1104,-166,-74,-67,-7324,1716,13100,-343,49,-118,1
1977,2380,-16724,1156,-181,-295,-71,-7384,1792,12924,-251,165,-101,1
1982,2148,-16680,1360,-209,-441,-41,-7456,1808,12948,-301,123,-85,1
1988,2108,-16720,1112,-217,-495,-43,-7468,1764,12804,-313,99,-84,1
1993,1956,-16616,1272,-239,-510,-45,-7236,1732,12884,-315,88,-54,1
1998,1948,-16712,1320,-258,-515,-54,-7320,1904,13000,-291,36,-57,1
2004,2016,-16636,1304,-268,-474,-55,-7348,1768,12880,-338,35,-70,1
2009,2016,-16616,1388,-310,-453,-61,-7500,1788,12920,-273,39,-42,1
2016,1876,-16592,1312,-315,-395,-75,-7336,1768,12860,-294,37,-28,1
2021,1956,-16476,1100,-318,-329,-72,-7284,1828,12936,-262,36,-66,1
2027,2080,-16508,1348,-352,-244,-72,-7400,1672,12992,-237,7,-15,1
2032,2016,-16556,1204,-342,-211,-68,-7384,1760,12916,-245,15,-1,1
2037,2068,-16472,1344,-370,-216,-69,-7260,1716,12848,-236,7,-34,1
2043,2112,-16612,1288,-366,-244,-79,-7408,1768,12932,-215,-2,-24,1
2048,2116,-16428,1192,-366,-275,-66,-7344,1820,12860,-226,31,3,1
2054,2136,-16516,1208,-379,-296,-79,-7380,1756,12920,-229,-9,-9,1
2060,2144,-16576,1396,-409,-318,-51,-7520,1820,12864,-238,-9,-32,1
2066,2136,-16520,1176,-409,-387,-41,-7376,1760,12988,-261,-44,-26,1
2071,2148,-16540,1192,-432,-401,-38,-7416,1744,13108,-271,-9,-31,1
2076,2068,-16556,1252,-419,-413,-65,-7320,1704,13072,-324,-37,-24,1
2082,2148,-16672,1296,-449,-443,-62,-7380,1832,13024,-276,-61,-44,1
2087,2068,-16580,1264,-486,-490,-45,-7404,1788,13024,-250,-28,-25,1
2093,2100,-16620,1432,-470,-484,-48,-7400,1716,12940,-242,-19,-27,1
2098,2000,-16736,1272,-507,-446,-88,-7372,1860,12956,-235,27,-38,1
1,2948,-16524,944,-1212,-452,-199,-7168,2184,13032,18,-109,221,1
10,2896,-16396,828,-1250,-183,-175,-7240,2260,13004,6,-139,187,1
16,2848,-16500,832,-1261,-74,-170,-7108,2236,12852,37,-119,175,1
21,2980,-16412,900,-1225,20,-167,-7296,2132,13032,41,-80,148,1
26,3040,-16516,732,-1235,92,-118,-7224,2124,12856,28,-78,146,1
33,3076,-16428,660,-1181,100,-78,-7148,2272,12936,5,-84,114,1
38,3144,-16624,716,-1176,35,-63,-7148,2348,12960,-15,-45,122,1
44,3224,-16600,796,-1152,-67,-12,-7276,2252,13084,-51,-31,133,1
49,3264,-16416,480,-1041,-185,10,-7160,2228,12968,-118,-81,100,1
55,3196,-16420,404,-999,-256,24,-7208,2212,12924,-156,-93,80,1
60,3024,-16368,516,-959,-336,57,-7036,2364,13084,-210,-123,70,1
65,3016,-16420,560,-937,-357,79,-7072,2204,12780,-249,-158,30,1
72,2868,-16420,480,-879,-365,80,-7052,2224,12976,-215,-111,71,1
77,2828,-16404,432,-815,-338,75,-7172,2104,13116,-196,-74,45,1
83,2756,-16412,460,-818,-308,116,-6980,2120,12968,-165,-34,62,1
88,2700,-16508,400,-796,-247,150,-7176,2196,12904,-98,1,43,1
94,2668,-16524,492,-746,-188,151,-7176,1972,13000,-105,65,102,1
99,2704,-16660,628,-679,-97,165,-7252,1988,13048,-75,84,127,1
104,2688,-16528,784,-673,-32,212,-6968,2168,12896,-44,47,163,1
110,2632,-16748,748,-620,161,202,-7200,2040,13040,-4,53,165,1
116,2832,-16624,648,-616,336,224,-7212,2248,13088,-15,96,127,1
122,3028,-16592,588,-585,415,246,-7116,2240,13044,-27,22,155,1
127,3072,-16620,676,-560,401,295,-7244,2272,12972,16,50,144,1
133,3104,-16548,688,-528,420,303,-7056,2268,12884,-3,88,142,1
138,3184,-16564,556,-515,396,366,-7148,2368,12916,-33,89,119,1
143,3196,-16524,456,-470,354,407,-7112,2332,12848,-43,138,90,1
149,3220,-16548,788,-471,296,464,-7104,2332,13164,-69,76,83,1
154,3148,-16576,468,-455,269,481,-7124,2316,12956,-127,41,35,1
161,3080,-16496,660,-424,281,522,-7220,2440,12836,-166,31,19,1
166,3092,-16488,540,-374,337,559,-7180,2300,12952,-187,14,33,1
172,2984,-16568,708,-384,457,607,-7132,2252,12976,-190,-18,13,1
177,2952,-16396,500,-309,557,639,-7188,2228,13004,-175,6,11,1
182,2864,-16464,764,-222,713,683,-7144,2296,12868,-179,-16,-12,1
188,2860,-16504,468,-175,886,743,-6960,2348,13056,-118,-35,-23,1
193,2740,-16568,432,-187,1080,756,-6796,2532,13012,-148,-4,-43,1
200,2968,-16600,392,-199,1140,812,-7072,2468,13068,-111,-22,-90,1
205,3512,-16520,468,-180,1006,850,-7208,2636,12940,-144,34,-101,1
211,3308,-16384,380,-111,837,852,-7208,2556,12728,-206,62,-154,1
216,3176,-16256,596,-57,824,881,-7144,2260,13004,-297,-1,-204,1
221,2940,-16340,612,9,825,909,-7160,2272,12900,-400,-56,-202,1
227,2864,-16460,648,24,818,966,-7104,2304,12888,-434,-118,-175,1
232,2992,-16608,832,51,759,1001,-7128,2224,12936,-435,-136,-236,1
238,2840,-16652,692,60,787,1034,-7076,2212,12964,-435,-77,-216,1
244,2816,-16756,812,92,805,1038,-7180,2172,13040,-396,-35,-233,1
249,2624,-16692,1116,124,882,1039,-7120,2200,12984,-398,-16,-242,1
255,2592,-16632,808,176,933,1087,-7148,2124,12960,-385,-30,-265,1
260,2656,-16568,584,246,1064,1098,-7308,2204,13036,-383,-3,-249,1
266,2716,-16568,724,329,1139,1126,-7200,2264,12948,-396,45,-248,1
271,2816,-16708,788,393,1193,1150,-7232,2288,12956,-380,82,-252,1
277,2788,-16632,424,471,1235,1193,-7184,2376,12976,-377,83,-282,1
